Files already downloaded and verified
EMNIST R1 [random - static]: t=359.03s, loss=3.7487, acc=0.0641, jfi=0.4000, auc=0.8892, roc=0.7850
EMNIST R21 [random - static]: t=9301.55s, loss=0.5318, acc=0.8281, jfi=0.9719, auc=0.9950, roc=0.9959
EMNIST R22 [random - static]: t=9742.80s, loss=0.5214, acc=0.8310, jfi=0.9803, auc=0.9951, roc=0.9961
EMNIST R23 [random - static]: t=10163.14s, loss=0.5163, acc=0.8313, jfi=0.9751, auc=0.9953, roc=0.9962
EMNIST R24 [random - static]: t=10515.05s, loss=0.4975, acc=0.8370, jfi=0.9681, auc=0.9955, roc=0.9964
EMNIST R25 [random - static]: t=10938.74s, loss=0.4873, acc=0.8397, jfi=0.9690, auc=0.9956, roc=0.9966
EMNIST R26 [random - static]: t=11369.70s, loss=0.4836, acc=0.8419, jfi=0.9744, auc=0.9957, roc=0.9966
EMNIST R27 [random - static]: t=11908.30s, loss=0.4842, acc=0.8355, jfi=0.9851, auc=0.9958, roc=0.9967
EMNIST R28 [random - static]: t=12384.75s, loss=0.4653, acc=0.8455, jfi=0.9846, auc=0.9960, roc=0.9969
EMNIST R29 [random - static]: t=12818.88s, loss=0.4528, acc=0.8501, jfi=0.9793, auc=0.9961, roc=0.9970
EMNIST R30 [random - static]: t=13267.72s, loss=0.4463, acc=0.8512, jfi=0.9783, auc=0.9962, roc=0.9971
EMNIST R31 [random - static]: t=13783.62s, loss=0.4425, acc=0.8517, jfi=0.9744, auc=0.9962, roc=0.9972
EMNIST R32 [random - static]: t=14181.62s, loss=0.4366, acc=0.8535, jfi=0.9764, auc=0.9963, roc=0.9972
EMNIST R33 [random - static]: t=14671.62s, loss=0.4287, acc=0.8568, jfi=0.9756, auc=0.9964, roc=0.9973
EMNIST R34 [random - static]: t=15129.35s, loss=0.4199, acc=0.8592, jfi=0.9776, auc=0.9965, roc=0.9974
EMNIST R35 [random - static]: t=15560.52s, loss=0.4172, acc=0.8608, jfi=0.9761, auc=0.9965, roc=0.9974
EMNIST R36 [random - static]: t=16033.80s, loss=0.4147, acc=0.8595, jfi=0.9809, auc=0.9966, roc=0.9975
EMNIST R37 [random - static]: t=16465.03s, loss=0.4099, acc=0.8605, jfi=0.9814, auc=0.9966, roc=0.9976
EMNIST R38 [random - static]: t=16905.83s, loss=0.4092, acc=0.8591, jfi=0.9831, auc=0.9967, roc=0.9976
EMNIST R39 [random - static]: t=17429.26s, loss=0.4031, acc=0.8642, jfi=0.9821, auc=0.9967, roc=0.9976
EMNIST R40 [random - static]: t=17827.48s, loss=0.3967, acc=0.8643, jfi=0.9793, auc=0.9968, roc=0.9977
EMNIST R41 [random - static]: t=18285.20s, loss=0.3939, acc=0.8658, jfi=0.9787, auc=0.9968, roc=0.9977
EMNIST R42 [random - static]: t=18683.00s, loss=0.3932, acc=0.8653, jfi=0.9786, auc=0.9969, roc=0.9978
EMNIST R43 [random - static]: t=19152.29s, loss=0.3893, acc=0.8674, jfi=0.9829, auc=0.9969, roc=0.9978
EMNIST R44 [random - static]: t=19579.94s, loss=0.3846, acc=0.8695, jfi=0.9809, auc=0.9970, roc=0.9979
EMNIST R45 [random - static]: t=19980.24s, loss=0.3824, acc=0.8694, jfi=0.9789, auc=0.9970, roc=0.9979
EMNIST R46 [random - static]: t=20393.87s, loss=0.3765, acc=0.8711, jfi=0.9830, auc=0.9970, roc=0.9979
EMNIST R47 [random - static]: t=20883.93s, loss=0.3744, acc=0.8703, jfi=0.9829, auc=0.9970, roc=0.9980
EMNIST R48 [random - static]: t=21282.41s, loss=0.3688, acc=0.8738, jfi=0.9830, auc=0.9971, roc=0.9980
EMNIST R49 [random - static]: t=21788.53s, loss=0.3706, acc=0.8727, jfi=0.9835, auc=0.9971, roc=0.9980
EMNIST R50 [random - static]: t=22225.35s, loss=0.3693, acc=0.8721, jfi=0.9847, auc=0.9971, roc=0.9980
EMNIST R1 [comp_greedy - static]: t=297.57s, loss=3.8298, acc=0.0457, jfi=0.4000, auc=0.8343, roc=0.6084
EMNIST R2 [comp_greedy - static]: t=595.13s, loss=3.6580, acc=0.1740, jfi=0.4000, auc=0.8933, roc=0.7980
EMNIST R3 [comp_greedy - static]: t=892.70s, loss=1.7664, acc=0.5049, jfi=0.4000, auc=0.9598, roc=0.9577
EMNIST R4 [comp_greedy - static]: t=1190.26s, loss=1.3088, acc=0.6263, jfi=0.4000, auc=0.9747, roc=0.9754
EMNIST R5 [comp_greedy - static]: t=1487.83s, loss=1.1599, acc=0.6624, jfi=0.4000, auc=0.9796, roc=0.9805
EMNIST R6 [comp_greedy - static]: t=1785.40s, loss=1.0847, acc=0.6793, jfi=0.4000, auc=0.9821, roc=0.9829
EMNIST R7 [comp_greedy - static]: t=2082.96s, loss=1.0018, acc=0.7013, jfi=0.4000, auc=0.9847, roc=0.9855
EMNIST R8 [comp_greedy - static]: t=2380.53s, loss=0.9391, acc=0.7191, jfi=0.4000, auc=0.9864, roc=0.9872
EMNIST R9 [comp_greedy - static]: t=2678.09s, loss=0.8755, acc=0.7354, jfi=0.4000, auc=0.9880, roc=0.9890
EMNIST R10 [comp_greedy - static]: t=2975.66s, loss=0.8242, acc=0.7488, jfi=0.4000, auc=0.9892, roc=0.9902
EMNIST R11 [comp_greedy - static]: t=3273.23s, loss=0.7955, acc=0.7554, jfi=0.4000, auc=0.9901, roc=0.9910
EMNIST R12 [comp_greedy - static]: t=3570.79s, loss=0.7563, acc=0.7664, jfi=0.4000, auc=0.9908, roc=0.9918
EMNIST R13 [comp_greedy - static]: t=3868.36s, loss=0.7287, acc=0.7705, jfi=0.4000, auc=0.9916, roc=0.9924
EMNIST R14 [comp_greedy - static]: t=4165.93s, loss=0.7034, acc=0.7799, jfi=0.4000, auc=0.9921, roc=0.9929
EMNIST R15 [comp_greedy - static]: t=4463.49s, loss=0.6821, acc=0.7864, jfi=0.4000, auc=0.9926, roc=0.9934
EMNIST R16 [comp_greedy - static]: t=4761.06s, loss=0.6556, acc=0.7922, jfi=0.4000, auc=0.9930, roc=0.9939
EMNIST R17 [comp_greedy - static]: t=5058.62s, loss=0.6240, acc=0.8028, jfi=0.4000, auc=0.9935, roc=0.9944
EMNIST R18 [comp_greedy - static]: t=5356.19s, loss=0.6052, acc=0.8054, jfi=0.4000, auc=0.9938, roc=0.9947
EMNIST R19 [comp_greedy - static]: t=5653.76s, loss=0.6001, acc=0.8061, jfi=0.4000, auc=0.9940, roc=0.9949
EMNIST R20 [comp_greedy - static]: t=5951.32s, loss=0.5742, acc=0.8141, jfi=0.4000, auc=0.9943, roc=0.9953
EMNIST R21 [comp_greedy - static]: t=6248.89s, loss=0.5671, acc=0.8130, jfi=0.4000, auc=0.9945, roc=0.9954
EMNIST R22 [comp_greedy - static]: t=6546.45s, loss=0.5574, acc=0.8180, jfi=0.4000, auc=0.9946, roc=0.9956
EMNIST R23 [comp_greedy - static]: t=6844.02s, loss=0.5366, acc=0.8240, jfi=0.4000, auc=0.9949, roc=0.9959
EMNIST R24 [comp_greedy - static]: t=7141.59s, loss=0.5285, acc=0.8268, jfi=0.4000, auc=0.9951, roc=0.9960
EMNIST R25 [comp_greedy - static]: t=7439.15s, loss=0.5152, acc=0.8311, jfi=0.4000, auc=0.9953, roc=0.9962
EMNIST R26 [comp_greedy - static]: t=7736.72s, loss=0.5052, acc=0.8338, jfi=0.4000, auc=0.9953, roc=0.9963
EMNIST R27 [comp_greedy - static]: t=8034.28s, loss=0.5001, acc=0.8352, jfi=0.4000, auc=0.9955, roc=0.9964
EMNIST R28 [comp_greedy - static]: t=8331.85s, loss=0.4966, acc=0.8351, jfi=0.4000, auc=0.9955, roc=0.9965
EMNIST R29 [comp_greedy - static]: t=8629.42s, loss=0.4898, acc=0.8362, jfi=0.4000, auc=0.9956, roc=0.9966
EMNIST R30 [comp_greedy - static]: t=8926.98s, loss=0.4794, acc=0.8403, jfi=0.4000, auc=0.9958, roc=0.9967
EMNIST R31 [comp_greedy - static]: t=9224.55s, loss=0.4749, acc=0.8406, jfi=0.4000, auc=0.9958, roc=0.9968
EMNIST R32 [comp_greedy - static]: t=9522.11s, loss=0.4683, acc=0.8440, jfi=0.4000, auc=0.9959, roc=0.9968
EMNIST R33 [comp_greedy - static]: t=9819.68s, loss=0.4620, acc=0.8462, jfi=0.4000, auc=0.9959, roc=0.9969
EMNIST R34 [comp_greedy - static]: t=10117.25s, loss=0.4535, acc=0.8487, jfi=0.4000, auc=0.9960, roc=0.9970
EMNIST R35 [comp_greedy - static]: t=10414.81s, loss=0.4510, acc=0.8502, jfi=0.4000, auc=0.9961, roc=0.9970
EMNIST R36 [comp_greedy - static]: t=10712.38s, loss=0.4478, acc=0.8491, jfi=0.4000, auc=0.9962, roc=0.9971
EMNIST R37 [comp_greedy - static]: t=11009.95s, loss=0.4427, acc=0.8524, jfi=0.4000, auc=0.9962, roc=0.9971
EMNIST R38 [comp_greedy - static]: t=11307.51s, loss=0.4356, acc=0.8537, jfi=0.4000, auc=0.9963, roc=0.9972
EMNIST R39 [comp_greedy - static]: t=11605.08s, loss=0.4415, acc=0.8484, jfi=0.4000, auc=0.9963, roc=0.9972
EMNIST R40 [comp_greedy - static]: t=11902.64s, loss=0.4327, acc=0.8557, jfi=0.4000, auc=0.9963, roc=0.9973
EMNIST R41 [comp_greedy - static]: t=12200.21s, loss=0.4263, acc=0.8560, jfi=0.4000, auc=0.9964, roc=0.9973
EMNIST R42 [comp_greedy - static]: t=12497.78s, loss=0.4235, acc=0.8580, jfi=0.4000, auc=0.9964, roc=0.9974
EMNIST R43 [comp_greedy - static]: t=12795.34s, loss=0.4203, acc=0.8588, jfi=0.4000, auc=0.9964, roc=0.9974
EMNIST R44 [comp_greedy - static]: t=13092.91s, loss=0.4164, acc=0.8600, jfi=0.4000, auc=0.9965, roc=0.9975
EMNIST R45 [comp_greedy - static]: t=13390.47s, loss=0.4165, acc=0.8599, jfi=0.4000, auc=0.9965, roc=0.9975
EMNIST R46 [comp_greedy - static]: t=13688.04s, loss=0.4094, acc=0.8622, jfi=0.4000, auc=0.9966, roc=0.9975
EMNIST R47 [comp_greedy - static]: t=13985.61s, loss=0.4070, acc=0.8617, jfi=0.4000, auc=0.9966, roc=0.9975
EMNIST R48 [comp_greedy - static]: t=14283.17s, loss=0.4049, acc=0.8634, jfi=0.4000, auc=0.9966, roc=0.9976
EMNIST R49 [comp_greedy - static]: t=14580.74s, loss=0.4036, acc=0.8637, jfi=0.4000, auc=0.9967, roc=0.9976
EMNIST R50 [comp_greedy - static]: t=14878.30s, loss=0.4030, acc=0.8640, jfi=0.4000, auc=0.9967, roc=0.9976
EMNIST R1 [comm_greedy - static]: t=457.66s, loss=3.8226, acc=0.0659, jfi=0.4000, auc=0.8515, roc=0.6575
EMNIST R2 [comm_greedy - static]: t=915.32s, loss=3.4342, acc=0.2683, jfi=0.4000, auc=0.9082, roc=0.8727
EMNIST R3 [comm_greedy - static]: t=1372.98s, loss=1.5994, acc=0.5321, jfi=0.4000, auc=0.9667, roc=0.9647
EMNIST R4 [comm_greedy - static]: t=1830.64s, loss=1.2786, acc=0.6303, jfi=0.4000, auc=0.9755, roc=0.9765
EMNIST R5 [comm_greedy - static]: t=2288.30s, loss=1.1526, acc=0.6618, jfi=0.4000, auc=0.9796, roc=0.9806
EMNIST R6 [comm_greedy - static]: t=2745.96s, loss=1.0660, acc=0.6859, jfi=0.4000, auc=0.9826, roc=0.9835
EMNIST R7 [comm_greedy - static]: t=3203.62s, loss=0.9886, acc=0.7041, jfi=0.4000, auc=0.9849, roc=0.9857
EMNIST R8 [comm_greedy - static]: t=3661.28s, loss=0.9169, acc=0.7240, jfi=0.4000, auc=0.9869, roc=0.9878
EMNIST R9 [comm_greedy - static]: t=4118.94s, loss=0.8908, acc=0.7294, jfi=0.4000, auc=0.9879, roc=0.9886
EMNIST R10 [comm_greedy - static]: t=4576.60s, loss=0.8125, acc=0.7532, jfi=0.4000, auc=0.9895, roc=0.9904
EMNIST R11 [comm_greedy - static]: t=5034.26s, loss=0.7686, acc=0.7628, jfi=0.4000, auc=0.9904, roc=0.9914
EMNIST R12 [comm_greedy - static]: t=5491.92s, loss=0.7378, acc=0.7703, jfi=0.4000, auc=0.9913, roc=0.9922
EMNIST R13 [comm_greedy - static]: t=5949.58s, loss=0.7168, acc=0.7747, jfi=0.4000, auc=0.9920, roc=0.9927
EMNIST R14 [comm_greedy - static]: t=6407.24s, loss=0.6742, acc=0.7878, jfi=0.4000, auc=0.9926, roc=0.9935
EMNIST R15 [comm_greedy - static]: t=6864.90s, loss=0.6453, acc=0.7964, jfi=0.4000, auc=0.9930, roc=0.9940
EMNIST R16 [comm_greedy - static]: t=7322.56s, loss=0.6250, acc=0.7987, jfi=0.4000, auc=0.9935, roc=0.9944
EMNIST R17 [comm_greedy - static]: t=7780.22s, loss=0.6038, acc=0.8028, jfi=0.4000, auc=0.9939, roc=0.9948
EMNIST R18 [comm_greedy - static]: t=8237.88s, loss=0.5921, acc=0.8104, jfi=0.4000, auc=0.9941, roc=0.9950
EMNIST R19 [comm_greedy - static]: t=8695.54s, loss=0.5681, acc=0.8154, jfi=0.4000, auc=0.9945, roc=0.9953
EMNIST R20 [comm_greedy - static]: t=9153.20s, loss=0.5499, acc=0.8217, jfi=0.4000, auc=0.9947, roc=0.9956
EMNIST R21 [comm_greedy - static]: t=9610.86s, loss=0.5370, acc=0.8263, jfi=0.4000, auc=0.9950, roc=0.9958
EMNIST R22 [comm_greedy - static]: t=10068.52s, loss=0.5195, acc=0.8305, jfi=0.4000, auc=0.9952, roc=0.9961
EMNIST R23 [comm_greedy - static]: t=10526.18s, loss=0.5181, acc=0.8297, jfi=0.4000, auc=0.9952, roc=0.9961
EMNIST R24 [comm_greedy - static]: t=10983.84s, loss=0.5037, acc=0.8350, jfi=0.4000, auc=0.9954, roc=0.9962
EMNIST R25 [comm_greedy - static]: t=11441.50s, loss=0.4939, acc=0.8379, jfi=0.4000, auc=0.9955, roc=0.9965
EMNIST R26 [comm_greedy - static]: t=11899.16s, loss=0.4879, acc=0.8384, jfi=0.4000, auc=0.9956, roc=0.9965
EMNIST R27 [comm_greedy - static]: t=12356.82s, loss=0.4782, acc=0.8412, jfi=0.4000, auc=0.9958, roc=0.9967
EMNIST R28 [comm_greedy - static]: t=12814.48s, loss=0.4679, acc=0.8456, jfi=0.4000, auc=0.9959, roc=0.9968
EMNIST R29 [comm_greedy - static]: t=13272.14s, loss=0.4639, acc=0.8435, jfi=0.4000, auc=0.9959, roc=0.9968
EMNIST R30 [comm_greedy - static]: t=13729.80s, loss=0.4604, acc=0.8472, jfi=0.4000, auc=0.9960, roc=0.9969
EMNIST R31 [comm_greedy - static]: t=14187.46s, loss=0.4494, acc=0.8508, jfi=0.4000, auc=0.9961, roc=0.9970
EMNIST R32 [comm_greedy - static]: t=14645.12s, loss=0.4472, acc=0.8510, jfi=0.4000, auc=0.9962, roc=0.9971
EMNIST R33 [comm_greedy - static]: t=15102.78s, loss=0.4386, acc=0.8538, jfi=0.4000, auc=0.9962, roc=0.9972
EMNIST R34 [comm_greedy - static]: t=15560.44s, loss=0.4388, acc=0.8518, jfi=0.4000, auc=0.9963, roc=0.9972
EMNIST R35 [comm_greedy - static]: t=16018.10s, loss=0.4296, acc=0.8553, jfi=0.4000, auc=0.9963, roc=0.9973
EMNIST R36 [comm_greedy - static]: t=16475.76s, loss=0.4287, acc=0.8556, jfi=0.4000, auc=0.9964, roc=0.9973
EMNIST R37 [comm_greedy - static]: t=16933.42s, loss=0.4244, acc=0.8565, jfi=0.4000, auc=0.9964, roc=0.9974
EMNIST R38 [comm_greedy - static]: t=17391.08s, loss=0.4218, acc=0.8566, jfi=0.4000, auc=0.9965, roc=0.9974
EMNIST R39 [comm_greedy - static]: t=17848.74s, loss=0.4191, acc=0.8571, jfi=0.4000, auc=0.9965, roc=0.9974
EMNIST R40 [comm_greedy - static]: t=18306.40s, loss=0.4198, acc=0.8595, jfi=0.4000, auc=0.9965, roc=0.9974
EMNIST R41 [comm_greedy - static]: t=18764.06s, loss=0.4101, acc=0.8627, jfi=0.4000, auc=0.9966, roc=0.9975
EMNIST R42 [comm_greedy - static]: t=19221.72s, loss=0.4069, acc=0.8621, jfi=0.4000, auc=0.9966, roc=0.9976
EMNIST R43 [comm_greedy - static]: t=19679.38s, loss=0.4045, acc=0.8615, jfi=0.4000, auc=0.9967, roc=0.9976
EMNIST R44 [comm_greedy - static]: t=20137.04s, loss=0.3984, acc=0.8662, jfi=0.4000, auc=0.9967, roc=0.9976
EMNIST R45 [comm_greedy - static]: t=20594.70s, loss=0.4004, acc=0.8649, jfi=0.4000, auc=0.9967, roc=0.9976
EMNIST R46 [comm_greedy - static]: t=21052.36s, loss=0.3987, acc=0.8628, jfi=0.4000, auc=0.9967, roc=0.9977
EMNIST R47 [comm_greedy - static]: t=21510.02s, loss=0.3926, acc=0.8677, jfi=0.4000, auc=0.9968, roc=0.9977
EMNIST R48 [comm_greedy - static]: t=21967.68s, loss=0.3893, acc=0.8671, jfi=0.4000, auc=0.9968, roc=0.9978
EMNIST R49 [comm_greedy - static]: t=22425.34s, loss=0.3907, acc=0.8687, jfi=0.4000, auc=0.9968, roc=0.9977
EMNIST R50 [comm_greedy - static]: t=22883.00s, loss=0.3875, acc=0.8683, jfi=0.4000, auc=0.9968, roc=0.9978
EMNIST R1 [rbff - static]: t=471.74s, loss=3.7839, acc=0.0553, jfi=0.4000, auc=0.8745, roc=0.7052
EMNIST R2 [rbff - static]: t=806.15s, loss=2.1294, acc=0.4395, jfi=0.6400, auc=0.9473, roc=0.9435
EMNIST R3 [rbff - static]: t=1225.61s, loss=1.4185, acc=0.5870, jfi=0.8000, auc=0.9716, roc=0.9716
EMNIST R4 [rbff - static]: t=1571.28s, loss=1.2012, acc=0.6534, jfi=0.8000, auc=0.9782, roc=0.9792
EMNIST R5 [rbff - static]: t=2146.61s, loss=1.1088, acc=0.6735, jfi=0.8333, auc=0.9817, roc=0.9823
EMNIST R6 [rbff - static]: t=2597.06s, loss=1.0284, acc=0.6948, jfi=0.8229, auc=0.9842, roc=0.9849
EMNIST R7 [rbff - static]: t=2900.49s, loss=0.9425, acc=0.7152, jfi=0.8909, auc=0.9862, roc=0.9871
EMNIST R8 [rbff - static]: t=3362.19s, loss=0.8901, acc=0.7269, jfi=0.8533, auc=0.9878, roc=0.9887
EMNIST R9 [rbff - static]: t=3706.64s, loss=0.8335, acc=0.7469, jfi=0.8526, auc=0.9891, roc=0.9900
EMNIST R10 [rbff - static]: t=4119.20s, loss=0.8046, acc=0.7527, jfi=0.8602, auc=0.9900, roc=0.9907
EMNIST R11 [rbff - static]: t=4471.77s, loss=0.7570, acc=0.7678, jfi=0.8643, auc=0.9909, roc=0.9917
EMNIST R12 [rbff - static]: t=5030.78s, loss=0.7184, acc=0.7753, jfi=0.8930, auc=0.9916, roc=0.9925
EMNIST R13 [rbff - static]: t=5497.55s, loss=0.6934, acc=0.7835, jfi=0.8667, auc=0.9921, roc=0.9931
EMNIST R14 [rbff - static]: t=5838.09s, loss=0.6709, acc=0.7894, jfi=0.8711, auc=0.9927, roc=0.9935
EMNIST R15 [rbff - static]: t=6262.68s, loss=0.6532, acc=0.7937, jfi=0.8738, auc=0.9930, roc=0.9938
EMNIST R16 [rbff - static]: t=6602.06s, loss=0.6201, acc=0.8032, jfi=0.8752, auc=0.9936, roc=0.9945
EMNIST R17 [rbff - static]: t=7019.69s, loss=0.6063, acc=0.8067, jfi=0.8758, auc=0.9939, roc=0.9947
EMNIST R18 [rbff - static]: t=7530.44s, loss=0.5759, acc=0.8164, jfi=0.8786, auc=0.9942, roc=0.9952
EMNIST R19 [rbff - static]: t=7931.27s, loss=0.5697, acc=0.8172, jfi=0.8941, auc=0.9944, roc=0.9953
EMNIST R20 [rbff - static]: t=8294.41s, loss=0.5521, acc=0.8232, jfi=0.8815, auc=0.9947, roc=0.9956
EMNIST R21 [rbff - static]: t=8738.58s, loss=0.5455, acc=0.8255, jfi=0.8798, auc=0.9948, roc=0.9957
EMNIST R22 [rbff - static]: t=9166.30s, loss=0.5265, acc=0.8304, jfi=0.8701, auc=0.9950, roc=0.9959
EMNIST R23 [rbff - static]: t=9502.55s, loss=0.5078, acc=0.8351, jfi=0.8817, auc=0.9953, roc=0.9962
EMNIST R24 [rbff - static]: t=9969.29s, loss=0.5037, acc=0.8355, jfi=0.8896, auc=0.9954, roc=0.9963
EMNIST R25 [rbff - static]: t=10414.61s, loss=0.4912, acc=0.8395, jfi=0.8929, auc=0.9956, roc=0.9965
EMNIST R26 [rbff - static]: t=10829.93s, loss=0.4804, acc=0.8411, jfi=0.8866, auc=0.9957, roc=0.9966
EMNIST R27 [rbff - static]: t=11293.46s, loss=0.4713, acc=0.8453, jfi=0.8836, auc=0.9958, roc=0.9968
EMNIST R28 [rbff - static]: t=11646.51s, loss=0.4678, acc=0.8452, jfi=0.8821, auc=0.9959, roc=0.9968
EMNIST R29 [rbff - static]: t=11985.89s, loss=0.4568, acc=0.8474, jfi=0.8829, auc=0.9961, roc=0.9970
EMNIST R30 [rbff - static]: t=12561.22s, loss=0.4525, acc=0.8499, jfi=0.8856, auc=0.9961, roc=0.9970
EMNIST R31 [rbff - static]: t=12903.76s, loss=0.4409, acc=0.8537, jfi=0.8888, auc=0.9962, roc=0.9972
EMNIST R32 [rbff - static]: t=13326.35s, loss=0.4387, acc=0.8538, jfi=0.8875, auc=0.9963, roc=0.9972
EMNIST R33 [rbff - static]: t=13776.80s, loss=0.4320, acc=0.8570, jfi=0.8845, auc=0.9963, roc=0.9973
EMNIST R34 [rbff - static]: t=14090.32s, loss=0.4282, acc=0.8564, jfi=0.8884, auc=0.9964, roc=0.9973
EMNIST R35 [rbff - static]: t=14541.93s, loss=0.4216, acc=0.8590, jfi=0.8861, auc=0.9965, roc=0.9974
EMNIST R36 [rbff - static]: t=14989.98s, loss=0.4223, acc=0.8566, jfi=0.8977, auc=0.9965, roc=0.9974
EMNIST R37 [rbff - static]: t=15451.68s, loss=0.4130, acc=0.8598, jfi=0.8897, auc=0.9966, roc=0.9975
EMNIST R38 [rbff - static]: t=15804.25s, loss=0.4038, acc=0.8639, jfi=0.8900, auc=0.9966, roc=0.9976
EMNIST R39 [rbff - static]: t=16210.52s, loss=0.4065, acc=0.8630, jfi=0.8947, auc=0.9967, roc=0.9976
EMNIST R40 [rbff - static]: t=16677.29s, loss=0.4043, acc=0.8629, jfi=0.8864, auc=0.9967, roc=0.9976
EMNIST R41 [rbff - static]: t=17032.99s, loss=0.3951, acc=0.8648, jfi=0.8813, auc=0.9968, roc=0.9977
EMNIST R42 [rbff - static]: t=17442.42s, loss=0.3935, acc=0.8663, jfi=0.8875, auc=0.9968, roc=0.9977
EMNIST R43 [rbff - static]: t=17936.85s, loss=0.3913, acc=0.8682, jfi=0.8938, auc=0.9968, roc=0.9978
EMNIST R44 [rbff - static]: t=18352.17s, loss=0.3846, acc=0.8684, jfi=0.8906, auc=0.9969, roc=0.9978
EMNIST R45 [rbff - static]: t=18707.87s, loss=0.3808, acc=0.8712, jfi=0.8857, auc=0.9969, roc=0.9979
EMNIST R46 [rbff - static]: t=19109.18s, loss=0.3838, acc=0.8683, jfi=0.8905, auc=0.9970, roc=0.9979
EMNIST R47 [rbff - static]: t=19474.15s, loss=0.3770, acc=0.8711, jfi=0.8894, auc=0.9970, roc=0.9979
EMNIST R48 [rbff - static]: t=19923.45s, loss=0.3747, acc=0.8719, jfi=0.8849, auc=0.9970, roc=0.9979
EMNIST R49 [rbff - static]: t=20383.90s, loss=0.3718, acc=0.8720, jfi=0.8917, auc=0.9971, roc=0.9980
EMNIST R50 [rbff - static]: t=20837.34s, loss=0.3665, acc=0.8747, jfi=0.8941, auc=0.9971, roc=0.9980
EMNIST R1 [rbcsf - static]: t=486.02s, loss=3.7400, acc=0.1446, jfi=0.4000, auc=0.8836, roc=0.7684
EMNIST R2 [rbcsf - static]: t=972.04s, loss=1.8739, acc=0.4904, jfi=0.4000, auc=0.9549, roc=0.9529
EMNIST R3 [rbcsf - static]: t=1458.06s, loss=1.3467, acc=0.6119, jfi=0.4000, auc=0.9733, roc=0.9740
EMNIST R4 [rbcsf - static]: t=1944.08s, loss=1.1885, acc=0.6510, jfi=0.4000, auc=0.9793, roc=0.9797
EMNIST R5 [rbcsf - static]: t=2430.10s, loss=1.0717, acc=0.6788, jfi=0.4000, auc=0.9828, roc=0.9836
EMNIST R6 [rbcsf - static]: t=2916.12s, loss=0.9608, acc=0.7120, jfi=0.4000, auc=0.9856, roc=0.9867
EMNIST R7 [rbcsf - static]: t=3364.48s, loss=0.8954, acc=0.7295, jfi=0.4261, auc=0.9875, roc=0.9884
EMNIST R8 [rbcsf - static]: t=3850.46s, loss=0.8550, acc=0.7366, jfi=0.4452, auc=0.9888, roc=0.9896
EMNIST R9 [rbcsf - static]: t=4336.48s, loss=0.8006, acc=0.7512, jfi=0.4408, auc=0.9899, roc=0.9907
EMNIST R10 [rbcsf - static]: t=4784.84s, loss=0.7570, acc=0.7656, jfi=0.4520, auc=0.9908, roc=0.9917
