round,time,loss,acc,jfi
1,94.8183700172382,2.299518914718628,0.10024,0.4
2,538.2164493367754,2.27156535949707,0.19794,0.8
3,842.9828291017299,2.222245801773071,0.24746,0.8470588235294118
4,1001.5487959382899,2.1960459465026854,0.25396,0.9142857142857143
5,1131.4024934352697,2.168910004272461,0.2701,0.9302325581395349
6,1209.4527574951683,2.1620564601898193,0.20184,0.9290322580645162
7,1432.340751998492,2.1131117781829833,0.23884,0.9333333333333333
8,1674.1682387550602,2.049620537261963,0.26352,0.9660377358490566
9,1750.8776123411117,2.0293373315429686,0.29618,0.9671641791044776
10,2263.5219620479734,1.9770550367736817,0.29712,0.963855421686747
11,2374.773036010938,1.9644263109588622,0.31558,0.9728643216080402
12,2603.380924234389,1.9458363220977783,0.32296,0.9846153846153847
13,2983.794850108119,1.913759786605835,0.3259,0.9868613138686131
14,3084.969049780436,1.9030597922515868,0.338,0.9861635220125786
15,3441.827552292687,1.884299416885376,0.33476,0.9836065573770492
16,4000.556713922135,1.8229466974258424,0.36348,0.9822541966426859
17,4451.53935770834,1.7905421556854249,0.36796,0.9796610169491525
18,4541.500766399087,1.8156514804077148,0.36008,0.9855513307984791
19,4673.006990852933,1.7750287359619141,0.37896,0.989041095890411
20,4747.378036837917,1.815805654296875,0.35592,0.9846153846153847
21,5067.828620648109,1.7311667264556885,0.3894,0.98
22,5381.846312537316,1.7116419680786132,0.39704,0.9852417302798983
23,5472.455085232029,1.6876703790283203,0.40674,0.9887850467289719
24,5715.683728932429,1.6684707098007203,0.41622,0.9899033297529538
25,5933.792319899767,1.6472194903945923,0.41936,0.9871668311944719
26,6058.2921572587275,1.6430594937896728,0.4173,0.9913840513290559
27,6133.109300649233,1.644200514755249,0.41536,0.9918367346938776
28,6393.234919811346,1.6331989782333374,0.41822,0.9908372827804107
29,6582.755221134836,1.6037134545898437,0.4349,0.9915991156963891
30,6753.97538496879,1.5879732782745362,0.43796,0.9924190213645762
31,6942.451008779946,1.6325482544326781,0.4214,0.9939237233354881
32,7021.745988528762,1.5794258431243897,0.44282,0.9959878419452888
33,7185.9914997374,1.6014211080169678,0.4332,0.9956571428571429
34,7365.45824488692,1.605444603805542,0.42852,0.9949435180204411
35,7493.655188346996,1.6711446673202515,0.40534,0.9954291518537328
36,7921.3007902695945,1.549359148864746,0.44866,0.9940556088207095
37,8065.625046264551,1.5298894818115234,0.45362,0.9942805265546981
38,8285.092027195295,1.5126556646728515,0.45952,0.9932932072226999
39,8437.050516909501,1.5095041788101196,0.45988,0.9916870415647921
40,8677.261329245335,1.5271855324554444,0.4564,0.9922480620155039
41,8885.684227259208,1.4915174840927123,0.46708,0.9928386858619417
42,9464.029084039401,1.478779040298462,0.47216,0.9920562390158172
43,9598.226686562923,1.479319291381836,0.46996,0.9907568653717348
44,9686.972179529432,1.4651093555831909,0.47684,0.991232
45,9974.92146924097,1.468339875717163,0.47652,0.9920391916717698
46,10073.530210080524,1.450423680114746,0.48176,0.9919718722531498
47,10331.148434126495,1.4592429630279542,0.47454,0.9903054076772205
48,10403.114970709785,1.4370064217758178,0.4888,0.9912342027426727
49,10801.16870126511,1.432262046432495,0.48752,0.991124871001032
50,11004.40600646817,1.423286069984436,0.49252,0.9903441445902451
