round,time,loss,acc,jfi
1,342.9115263991839,3.7222704257694543,0.12425531914893617,0.4
2,720.0729947326638,2.60947069472455,0.50125,0.8
3,1222.365587681244,1.3273444837543136,0.6346010638297872,0.8
4,1725.6702219473882,1.1977868367932367,0.6449202127659575,0.9142857142857143
5,1979.0288423345978,1.048348404735538,0.6918262411347518,0.9523809523809523
6,2356.6464216382838,0.9522494503454114,0.7098670212765957,0.96
7,2512.155747660704,0.9423127575123563,0.7159131205673759,0.98
8,2939.1430583809133,0.8035515058463347,0.7535372340425532,0.9660377358490566
9,3187.9394947076585,0.7741543666014434,0.7613297872340425,0.9818181818181818
10,3625.43925003541,0.7492121910203433,0.7679875886524823,0.963855421686747
11,3772.509870520452,0.7112179683962613,0.7814804964539007,0.9490196078431372
12,4346.985286908423,0.6579905075722552,0.7930851063829787,0.9680672268907563
13,4569.033417502584,0.6357946996485934,0.801968085106383,0.9588652482269504
14,4969.680089398429,0.6123298199464243,0.8063563829787234,0.9503030303030303
15,5036.891395963562,0.6218951026429521,0.8015248226950354,0.9473684210526315
16,5399.313764377611,0.5800397867006613,0.8151063829787234,0.9351598173515981
17,5652.319336057529,0.5653240602067177,0.8186613475177305,0.9553719008264463
18,5853.673644667249,0.5570760353575361,0.8200709219858155,0.9564575645756458
19,6399.8498020505795,0.5328389180467484,0.827845744680851,0.9658862876254181
20,6651.205068208541,0.5280416457365591,0.8297960992907801,0.963855421686747
21,7097.197450690972,0.5032599830627441,0.8359574468085106,0.9772853185595568
22,7647.537982329984,0.4873183981915738,0.8397606382978723,0.9728643216080402
23,8061.294375968943,0.4833523892172685,0.8406028368794326,0.9819025522041763
24,8587.597641830866,0.47239667351364245,0.8427482269503546,0.9867237687366167
25,9252.444667202322,0.46834208583155423,0.8449202127659574,0.9823182711198428
26,9866.967588451062,0.4544742370835433,0.8496719858156029,0.9868613138686131
27,10233.7958716621,0.44516146889815095,0.8515957446808511,0.9834738617200675
28,10715.047963387824,0.4389757655021992,0.8524911347517731,0.9908372827804107
29,11201.846636873926,0.43329027821831667,0.8543262411347518,0.9923303834808259
30,11726.37705706999,0.42765286361917537,0.856418439716312,0.994475138121547
31,12180.828388367412,0.4234167880453962,0.8572960992907801,0.99328165374677
32,12980.34805563969,0.41813837141009935,0.8550975177304965,0.9917675544794189
33,13560.373135508044,0.408875495863299,0.8610904255319148,0.9933865450399088
34,13590.767625304457,0.4097239938357198,0.8618262411347518,0.9954790096878364
35,13986.351487652973,0.4062824790274843,0.8611613475177305,0.9939148073022313
36,14779.21985557969,0.3919128845262189,0.8665957446808511,0.9950095969289827
37,15321.212486739792,0.3976951122453027,0.8629166666666667,0.9938294010889293
38,15712.109023335363,0.3879110295552734,0.8683599290780142,0.9932932072226999
39,16279.671755222367,0.38023971280307634,0.870531914893617,0.9933061224489796
40,16685.987541765917,0.3827920390697236,0.869654255319149,0.9922480620155039
41,17058.91246019384,0.3840216405848239,0.8681471631205674,0.990279823269514
42,17872.760570928713,0.37347112664094206,0.8715159574468085,0.9882352941176471
43,18078.27079572442,0.37108679548222967,0.8727748226950355,0.9907568653717348
44,18945.447858429485,0.36653152511474935,0.8743617021276596,0.9890166028097063
45,18975.40036425065,0.3693007386914382,0.8739539007092199,0.989010989010989
46,19730.07532021468,0.3618662223071917,0.875,0.9876312718786464
47,19952.276338069598,0.3595767592200151,0.8760283687943262,0.9894736842105263
48,20350.20991617198,0.3609449996508605,0.8729964539007092,0.9899033297529538
49,21136.98283030256,0.3527513349732609,0.8774113475177305,0.9890834191555098
50,21813.634043039685,0.349736894318398,0.878758865248227,0.9920634920634921
