round,time,loss,acc,jfi
1,169.5273225190262,2.298995634384155,0.11862,0.4
2,407.4873287221038,2.2915491075134278,0.16414,0.5818181818181818
3,706.939186003083,2.2740046754455565,0.16832,0.6857142857142857
4,1068.7816929660985,2.230034834136963,0.19896,0.7757575757575758
5,1228.5614067387248,2.2093313012695313,0.19622,0.7843137254901961
6,1391.37396573137,2.195539419403076,0.20808,0.8347826086956521
7,1627.720368610188,2.165864194793701,0.20466,0.8340425531914893
8,1923.6196855776934,2.1120476527404786,0.23532,0.832520325203252
9,2133.4231698536314,2.076815220184326,0.26678,0.8307692307692308
10,2360.152521103888,2.049725613632202,0.27728,0.8333333333333334
11,2701.3766081990634,2.003304334564209,0.2995,0.852863436123348
12,3006.720815231302,1.9676270900726318,0.30904,0.8930232558139535
13,3323.306095687142,1.9340367445373534,0.32026,0.8983388704318936
14,3522.1202955976637,1.9696602777862549,0.29764,0.898567335243553
15,3731.5475227358597,1.9076996141052247,0.3322,0.8955223880597015
16,4091.8203758887093,1.8823522550964356,0.33466,0.9061946902654867
17,4332.051688538917,1.864758049850464,0.34052,0.903125
18,4530.987233574838,1.848844094696045,0.34264,0.9175221238938053
19,4720.339864868867,1.8454987226867676,0.3407,0.9346278317152104
20,4860.15647496867,1.8382985879516602,0.34754,0.9397944199706314
21,5175.375592283343,1.8032580840301513,0.36208,0.9522267206477733
22,5517.476913350671,1.7870267239379882,0.36378,0.9490196078431372
23,5719.464340081419,1.7647875756835938,0.3771,0.9499438832772166
24,5966.758385063736,1.7405665859222412,0.38662,0.9560165975103735
25,6206.008007517969,1.7229970398712158,0.39106,0.9523809523809523
26,6452.068671568751,1.7142393480682374,0.3852,0.9512752858399296
27,6664.810636325719,1.7264780267333983,0.38864,0.9592105263157895
28,6808.647151185727,1.6808553176116943,0.40438,0.9575572519083969
29,7010.134311901203,1.669794845046997,0.40604,0.959771754636234
30,7182.474378163396,1.6541461351776123,0.4155,0.9587217043941412
31,7402.6674588394335,1.6402893398284912,0.41714,0.961
32,7578.273180523299,1.629130002708435,0.42412,0.9666076696165192
33,7933.384350744708,1.6196031485366822,0.42048,0.9717791411042945
34,8109.51725507555,1.5959358710098266,0.4304,0.9688842325825039
35,8340.253500027242,1.5814503985977173,0.43708,0.9707776126795443
36,8668.647769963154,1.5954445266723634,0.43656,0.9716963448922212
37,9084.002842573056,1.5940966247940063,0.43444,0.9709219858156029
38,9271.947372298579,1.5571724838638306,0.4432,0.9646764091858038
39,9556.070129254938,1.557163452796936,0.447,0.9641838351822504
40,9746.079139848955,1.5207947403717041,0.45914,0.9645817633760362
41,10061.944334230866,1.5493927227020263,0.4499,0.9674820143884892
42,10302.436966084028,1.5822217944717407,0.44236,0.9702303196974905
43,10532.517699758311,1.4851241827392578,0.47358,0.9677461563624469
44,10811.754087313935,1.4806454739761352,0.47408,0.9692115143929912
45,11100.745469963986,1.4638619130325317,0.48072,0.9665871121718377
46,11394.330974759388,1.4710089525985717,0.47904,0.9686981402002861
47,11588.212752650043,1.4660374196624757,0.47478,0.9693911135490949
48,11779.077195781798,1.4631502710723876,0.47718,0.970871740848038
49,12036.221178603515,1.4419427964019775,0.48816,0.9691220988900101
50,12292.267936832948,1.4320440764617919,0.48874,0.970402717127608
