round,time,loss,acc,jfi
1,247.86056601081842,1.994605659421285,0.4799,0.4
2,480.4313171912979,1.3717348810195922,0.5789166666666666,0.5818181818181818
3,808.097797552062,0.9388872107505798,0.6325166666666666,0.6857142857142857
4,1113.5936296674986,0.8345837838172913,0.6704833333333333,0.7111111111111111
5,1312.6021167176739,0.7867479291280111,0.6963833333333334,0.7407407407407407
6,1535.5253301727662,0.7557222640673319,0.722,0.7578947368421053
7,1801.9104264617927,0.7509849906921386,0.71825,0.8166666666666667
8,2100.1070093628537,0.68508084192276,0.7506333333333334,0.8752136752136752
9,2381.6919773963054,0.6602411954243977,0.7591666666666667,0.8697986577181208
10,2622.375112724287,0.6519409016291301,0.7636333333333334,0.8556149732620321
11,2797.506503890963,0.6533764567375183,0.7689,0.8840182648401826
12,3075.911876482587,0.6269140164693197,0.7709166666666667,0.8827586206896552
13,3328.7064984175518,0.6131148648897807,0.7825833333333333,0.8924092409240925
14,3585.8525805114327,0.6042795748392741,0.7882,0.888385269121813
15,3901.921495534713,0.5955466645240783,0.7851666666666667,0.9022556390977443
16,4185.36729349735,0.593201223341624,0.7782666666666667,0.9183856502242153
17,4551.857645532678,0.5968823607444763,0.7641833333333333,0.9303822937625754
18,4886.6661626477335,0.5622370570182801,0.7998,0.9224199288256227
19,5231.946387976085,0.5656986688772837,0.7945666666666666,0.9271268057784912
20,5437.571695895036,0.5470867295424143,0.8046,0.9397944199706314
21,5779.53272781325,0.5469470721880595,0.8001666666666667,0.9433155080213904
22,6086.519000640995,0.5518854241371155,0.7991,0.944390243902439
23,6208.223772790497,0.5305859714031219,0.8115,0.9596371882086168
24,6517.027361180955,0.5242986753463745,0.8105166666666667,0.9580041580041581
25,6817.878730102867,0.5255625928401947,0.80995,0.9624639076034649
26,7094.981449627112,0.5101646804173787,0.8187666666666666,0.9648528099910794
27,7364.405229866681,0.5226774734338124,0.8109333333333333,0.9671641791044776
28,7657.163264005654,0.5166062887827555,0.81135,0.9664098613251155
29,7893.317192151016,0.5024183462619781,0.8197333333333333,0.9638968481375358
30,8042.215754671847,0.49833965220451354,0.82515,0.9593604263824117
31,8366.630934746492,0.5008707551956176,0.8205,0.9586034912718204
32,8577.273300007866,0.49212078766822814,0.8198666666666666,0.9592505854800937
33,8901.688707363439,0.48949025254249573,0.8213166666666667,0.9573626373626374
34,9270.923124537592,0.4828550123373667,0.8266,0.9628318584070796
35,9587.475067674168,0.4724191182454427,0.8326666666666667,0.9617271835132483
36,9797.011186217329,0.4681593052069346,0.8344,0.9617810760667903
37,10200.994429794317,0.47110172724723814,0.8296166666666667,0.9615452151009658
38,10448.749750321344,0.46247075996398923,0.8347666666666667,0.9679095098449937
39,10684.889398965586,0.45538199119567874,0.8373166666666667,0.9718849840255591
40,10922.154513235977,0.45214895687103274,0.8404833333333334,0.974124809741248
41,11126.933508526454,0.4545531676610311,0.8381833333333333,0.9751994198694707
42,11384.524531132374,0.44397705753644306,0.8422333333333333,0.974585635359116
43,11676.934893057889,0.4521088208357493,0.83605,0.9763696369636964
44,11882.889467361922,0.4410470445156097,0.8440333333333333,0.9743944636678201
45,12172.466071309364,0.4351876583099365,0.8453333333333334,0.9776704888352444
46,12505.038738933621,0.43750809178352357,0.8432833333333334,0.9796296296296296
47,12768.130995791465,0.4345173689683278,0.8443666666666667,0.9817777777777777
48,13076.959084947459,0.429042244164149,0.8465,0.98304
49,13335.14708612291,0.43176887575785317,0.8418,0.9842685114014861
50,13599.334125047979,0.4210186985810598,0.8519166666666667,0.9847365829640571
