round,time,loss,acc,jfi
1,213.7982061889306,2.293322160949707,0.17162,0.4
2,427.093313089268,2.277185112991333,0.22012,0.8
3,572.6079137354773,2.2328193882751464,0.21488,0.9
4,793.2987405209108,2.12441378036499,0.25248,0.9142857142857143
5,1001.5734652763776,2.023523030395508,0.2832,0.9523809523809523
6,1210.3262028669055,2.0058385746002196,0.27714,0.9290322580645162
7,1428.6667783656458,1.9406154619598388,0.30662,0.9333333333333333
8,1593.7325441804091,1.9101415425872803,0.32462,0.9660377358490566
9,1794.8722057972886,1.9080574495697022,0.33012,0.9529411764705882
10,2020.8258572696773,1.916915605545044,0.32168,0.9523809523809523
11,2211.899668143283,1.8200372775268554,0.35808,0.9490196078431372
12,2429.8856891462588,1.7819774703598021,0.36996,0.976271186440678
13,2643.6838953351894,1.751111584815979,0.37976,0.9588652482269504
14,2796.4456710736663,1.738244914627075,0.38168,0.9560975609756097
15,3022.399322546055,1.6942250063323974,0.39616,0.9574468085106383
16,3215.083552661601,1.6626073373031616,0.39872,0.9615023474178404
17,3418.4942919085815,1.6420572394180297,0.41146,0.9673640167364017
18,3645.257360611567,1.6220537636566161,0.42374,0.96
19,3815.6980630669655,1.5635702014160155,0.43856,0.9562913907284768
20,4023.972787822432,1.549519657020569,0.4486,0.9580838323353293
21,4212.819805748642,1.5688678326797485,0.43524,0.9665753424657534
22,4441.583896091218,1.5454000256729126,0.4529,0.9607940446650124
23,4642.993613698607,1.4880200365447998,0.47224,0.9640091116173121
24,4808.81609684201,1.4699966565322875,0.47388,0.9660377358490566
25,5073.569584481448,1.4718654107666016,0.46984,0.9689922480620154
26,5214.393271025019,1.4775298081588746,0.47522,0.9657142857142857
27,5443.1573613675955,1.4305642108154297,0.48986,0.9607907742998353
28,5641.486584114287,1.4076149364471435,0.4984,0.9604900459418071
29,5818.490439123956,1.40754428691864,0.49814,0.9708513708513709
30,6062.1781872437705,1.404487205619812,0.49908,0.9651474530831099
31,6237.4828752076555,1.3631890581512451,0.5193,0.961
32,6440.893614454636,1.3977727685928345,0.50196,0.963764705882353
33,6667.302128661857,1.3489823459625243,0.51836,0.9701559020044543
34,6818.1916659487015,1.337783897781372,0.52092,0.9653444676409186
35,7083.302817688703,1.3214421632385254,0.53238,0.9674234945705824
36,7235.219128294696,1.3798980811309813,0.5127,0.9635687732342008
37,7441.049704014214,1.3087961010742188,0.53888,0.9657848324514992
38,7668.8755939382345,1.3189231317138672,0.52932,0.9691275167785235
39,7819.765131225079,1.2828394548797608,0.54628,0.9649484536082474
40,8084.8762829650805,1.269511393508911,0.55212,0.9667673716012085
41,8236.792593571074,1.2597154330825806,0.55324,0.9633237822349571
42,8462.174334459145,1.2455278498077393,0.55498,0.9679012345679012
43,8654.40370183986,1.272826552467346,0.54864,0.9642764015645372
44,8840.88976167001,1.2350298762130738,0.56204,0.9667915106117353
45,9088.060167483398,1.2711396190643311,0.5442,0.9688995215311005
46,9259.527643257945,1.207773717765808,0.57418,0.9678673527730132
47,9463.747799735522,1.196332123336792,0.57562,0.9672687465790915
48,9655.977167116236,1.1961411881637574,0.57646,0.9640167364016736
49,9882.385681323456,1.2238346239471436,0.57244,0.9681451612903226
50,10085.796420570437,1.1637880338668822,0.58782,0.9699321047526673
