round,time,loss,acc,jfi
1,293.5850775792276,2.307519219970703,0.19728333333333334,0.4
2,632.3100892845301,2.2828934637705487,0.12758333333333333,0.64
3,970.0117535018535,2.097296108627319,0.2968166666666667,0.72
4,1299.7878303403838,1.870557191212972,0.27926666666666666,0.7619047619047619
5,1559.0408444402278,1.9040509401957193,0.30801666666666666,0.819672131147541
6,1879.4082362755548,1.6654759939193726,0.41445,0.8421052631578947
7,2209.7451203217806,1.6709491388320923,0.3004,0.8340425531914893
8,2560.0748147728423,1.4730436710993449,0.48685,0.847682119205298
9,2867.2336269204256,1.6389291574478149,0.3910166666666667,0.864
10,3175.10043712913,1.4241541528701782,0.3893666666666667,0.8676789587852495
11,3486.221772689225,1.2206253309885662,0.5573833333333333,0.8897058823529411
12,3777.750700766696,1.2153767254511516,0.5225,0.909952606635071
13,4077.589741929548,1.318611375617981,0.4498666666666667,0.9159891598915989
14,4376.6015850151125,1.1001993822097778,0.5908833333333333,0.9322235434007135
15,4673.275394300769,1.3813883454004923,0.4646,0.9316770186335404
16,5006.247009490283,1.0729200475692748,0.57245,0.9292196007259528
17,5304.5925196692215,1.2257155796051025,0.5298166666666667,0.9330104923325262
18,5599.281038675339,1.089773285293579,0.5464166666666667,0.9432314410480349
19,5913.791742748688,1.1844761058171591,0.5397,0.95
20,6287.768736447216,1.0369537771224975,0.6053666666666667,0.9501187648456056
21,6602.833163128321,0.9851284146944682,0.59835,0.9504310344827587
22,6960.839040148402,1.0313904775619507,0.55035,0.9579416130628402
23,7301.364636234242,0.9520501616477967,0.6192666666666666,0.9548736462093863
24,7602.54155092388,0.9612136089324951,0.6269666666666667,0.9524596940884663
25,7866.139745769761,0.9229948552449544,0.66405,0.952018278750952
26,8142.584813760565,0.9776274702707927,0.61015,0.9581856839121191
27,8429.459350467076,0.987104626083374,0.5981,0.9579500657030223
28,8715.49421259143,1.0094928368886311,0.6160666666666667,0.9581423770241368
29,9017.301223214336,0.9400680042584737,0.6883333333333334,0.9614175478708202
30,9323.743735794073,1.0088664305051167,0.6451,0.9664429530201343
31,9624.94809912371,0.8881840590159098,0.6917,0.9663147310206134
32,9953.469217461694,0.9462093702634176,0.6433,0.9703861644160152
33,10279.57353362822,0.8822282437324523,0.6723,0.9738430583501007
34,10574.62854015117,0.9051583967844645,0.66215,0.9747048903878583
35,10831.543856120314,0.8831050782521566,0.67285,0.9778487327878667
36,11118.700590804066,0.988484360631307,0.5796166666666667,0.9768230638778971
37,11408.601475105314,0.9278660927772522,0.60145,0.9780317913913199
38,11714.757180916044,1.0049938442230224,0.5864666666666667,0.9791490083064927
39,12010.074633229326,0.9933471162478129,0.6490666666666667,0.9806576402321083
40,12345.876371191305,0.9418595790545146,0.6551333333333333,0.981896287204664
41,12635.603878054919,0.9398375195821126,0.6509333333333334,0.9817491604613813
42,12927.555760359199,0.9325267965634664,0.6747833333333333,0.9821826280623608
43,13214.94357222801,0.8416204217274984,0.6641833333333333,0.9832491358681201
44,13491.500748328464,0.8687373737653097,0.6505166666666666,0.9841148811793112
45,13792.694043014691,0.8998076783180237,0.6306833333333334,0.9845630241886472
46,14121.622992972996,0.8179712802886963,0.6721666666666667,0.983271375464684
47,14427.139793464275,0.8164781469027201,0.6958166666666666,0.9831979525981974
48,14689.04613157664,0.8058154145240783,0.7117833333333333,0.9826207484806483
49,15030.09635979641,0.7988724956512451,0.6947833333333333,0.982305410657666
50,15347.615821055313,0.8097081533749898,0.65785,0.9820288716488265
