round,time,loss,acc,jfi
1,213.47775019925288,2.492242019882202,0.12914,0.4
2,441.14239194737024,2.3909308153533937,0.1453,0.5818181818181818
3,642.5118070933077,2.7086010619354246,0.10532,0.6545454545454545
4,855.7736357557917,2.5124834997558594,0.14086,0.7111111111111111
5,1046.6199248147177,2.5875649462127686,0.13314,0.7547169811320755
6,1244.9952214222965,2.7428648863220215,0.1609,0.7783783783783784
7,1492.3624231202978,2.369733519439697,0.17484,0.8082474226804124
8,1698.741829173713,2.4307558261108397,0.12566,0.8258064516129032
9,1900.7602861128119,2.556770453567505,0.17356,0.8361290322580646
10,2095.6391038141737,2.6297908851623535,0.1698,0.8333333333333334
11,2399.309295079618,2.371838579711914,0.16702,0.856637168141593
12,2635.241776189128,2.4469144652557375,0.17246,0.8565055762081785
13,2828.665075929962,2.430172578430176,0.1847,0.8836601307189542
14,3038.112240759614,2.3794780265808106,0.16802,0.9011494252873563
15,3231.673595110988,2.2993993229675294,0.22954,0.8977556109725686
16,3443.212826119017,2.340434221801758,0.15988,0.9002197802197802
17,3672.6574964099777,2.279908583679199,0.20824,0.9138339920948617
18,3953.523420231843,2.192360319671631,0.23876,0.9142857142857143
19,4165.4423049418365,2.1351793981933596,0.20524,0.92416
20,4361.902358031427,2.1877182959747317,0.20498,0.9329446064139941
21,4622.236239412844,2.2588753308105467,0.21544,0.9395472703062583
22,4846.141920993171,2.3496332499694823,0.22114,0.9363966142684401
23,5088.170506694739,2.235387473220825,0.22484,0.9394006659267481
24,5323.893191029877,2.2694659156799317,0.20778,0.9384928716904277
25,5553.618898170012,2.1013889053344728,0.25308,0.942507068803016
26,5786.671315304035,2.302128290863037,0.22058,0.9421602787456446
27,6021.004020047891,2.2940779774475097,0.24246,0.9475223395613322
28,6228.77884219883,2.4104586100769043,0.23084,0.9431578947368421
29,6533.862400356045,2.381156017303467,0.21122,0.9403214535290007
30,6786.11851681071,2.1163726249694825,0.2222,0.9442622950819672
31,7018.510413923286,2.2850520582580565,0.2366,0.9450522433927474
32,7347.0109666889075,2.220520969848633,0.23812,0.9465049104563836
33,7521.681757536992,2.151019347229004,0.25898,0.9459283387622149
34,7756.966374883948,2.2316966133117675,0.2574,0.951440329218107
35,7992.432522997336,2.804131338348389,0.18838,0.9551656920077972
36,8234.108141770952,2.1540049436950683,0.2374,0.956898938624827
37,8438.336818347398,2.6115409325408936,0.19682,0.9552551242913214
38,8667.320117148996,2.245426817626953,0.2424,0.9570836785418393
39,8868.099258145412,2.200524094696045,0.28138,0.9532314923619272
40,9143.96555087739,2.071926979446411,0.28674,0.9513192121887774
41,9346.613777890088,2.0772647101593016,0.285,0.9517338995046002
42,9603.933132185504,2.252206159210205,0.21926,0.9528696826468602
43,9826.896150269375,1.927458971710205,0.30676,0.9537072856221792
44,10027.21237799134,2.231603698272705,0.20004,0.9554595928439235
45,10261.627640690172,2.131959635009766,0.2607,0.958863569103285
46,10523.297282731814,2.260140857620239,0.26092,0.9539588616511694
47,10740.370240517123,2.020708370437622,0.28378,0.9516424340333872
48,10937.989762384783,2.1045132332611085,0.23232,0.9515745998967475
49,11201.005692181758,2.0885130055999754,0.27236,0.9485432098765432
50,11420.638521272364,2.4058131327819825,0.20758,0.9485416172634574
