round,time,loss,acc,jfi
1,200.1269989170952,4.298527244811362,0.03263297872340425,0.4
2,400.2539978341904,5.160122632236345,0.06773049645390071,0.4
3,600.3809967512856,5.613524481320212,0.1087145390070922,0.4
4,800.5079956683808,5.881794437651939,0.11484929078014185,0.4
5,1000.634994585476,6.204316808687034,0.11524822695035461,0.4
6,1200.7619935025712,6.3333469664120505,0.11861702127659575,0.4
7,1400.8889924196665,6.716914080085484,0.11941489361702128,0.4
8,1601.0159913367615,6.956197173477064,0.12073581560283687,0.4
9,1801.1429902538566,7.040106507294567,0.12237588652482269,0.4
10,2001.2699891709517,7.0218478078368705,0.12171099290780142,0.4
11,2201.396988088047,7.19147704388233,0.12358156028368794,0.4
12,2401.523987005142,7.378411447240951,0.12563829787234043,0.4
13,2601.650985922237,7.574269976514451,0.1254255319148936,0.4
14,2801.777984839332,7.613512894109631,0.1267109929078014,0.4
15,3001.904983756427,7.604631636599277,0.1283599290780142,0.4
16,3202.031982673522,7.650423456286708,0.12953014184397163,0.4
17,3402.1589815906173,7.770344585391647,0.12857269503546098,0.4
18,3602.2859805077123,7.782910499031662,0.13140070921985816,0.4
19,3802.4129794248074,7.860203195666591,0.13161347517730496,0.4
20,4002.5399783419025,7.857408133161829,0.13227836879432625,0.4
21,4202.666977258998,7.931786189518922,0.13328014184397163,0.4
22,4402.793976176093,8.040101109497936,0.1336790780141844,0.4
23,4602.920975093188,8.01760604831344,0.1345744680851064,0.4
24,4803.047974010283,8.107031788386351,0.13415780141843972,0.4
25,5003.174972927378,8.122484413579846,0.13552304964539008,0.4
26,5203.301971844473,8.129543880165047,0.13579787234042554,0.4
27,5403.428970761568,8.072921876028074,0.13652482269503546,0.4
28,5603.555969678663,8.188847035617693,0.13666666666666666,0.4
29,5803.682968595758,8.205436170320985,0.1375709219858156,0.4
30,6003.809967512853,8.158782865646037,0.13847517730496453,0.4
31,6203.936966429948,8.201808279592095,0.1389450354609929,0.4
32,6404.063965347043,8.235422334062292,0.13919326241134752,0.4
33,6604.1909642641385,8.296460358098889,0.13921985815602836,0.4
34,6804.317963181234,8.416857870927094,0.13917553191489362,0.4
35,7004.444962098329,8.332061651513932,0.14004432624113475,0.4
36,7204.571961015424,8.412047974877323,0.14099290780141843,0.4
37,7404.698959932519,8.458931997042177,0.14084219858156027,0.4
38,7604.825958849614,8.497363146247594,0.1410372340425532,0.4
39,7804.952957766709,8.57354705404728,0.1415868794326241,0.4
40,8005.079956683804,8.644737468205445,0.14179964539007092,0.4
41,8205.2069556009,8.59252652783766,0.14172872340425532,0.4
42,8405.333954517995,8.590227009387727,0.14203900709219858,0.4
43,8605.460953435091,8.618590840819879,0.14207446808510638,0.4
44,8805.587952352187,8.645060936406994,0.1424645390070922,0.4
45,9005.714951269283,8.6807269709161,0.14257978723404255,0.4
46,9205.84195018638,8.640400788327481,0.14400709219858157,0.4
47,9405.968949103475,8.674746103760198,0.14416666666666667,0.4
48,9606.095948020571,8.664790007408628,0.14407801418439717,0.4
49,9806.222946937667,8.790707999966669,0.1437322695035461,0.4
50,10006.349945854763,8.804805672557642,0.14441489361702128,0.4
