round,time,loss,acc,jfi
1,411.8820729915919,3.8422666221645705,0.03590425531914894,0.4
2,942.0249309858866,3.8189525980306853,0.08881205673758866,0.5714285714285714
3,1571.5234392554821,3.7599564827587586,0.16101063829787235,0.6666666666666666
4,2055.843268589355,3.6123157542478954,0.22038120567375888,0.7191011235955056
5,2648.091401765206,3.192674569813072,0.3564627659574468,0.7633587786259542
6,3107.4029876636328,2.71794233869999,0.36329787234042554,0.7955801104972375
7,3552.301990029415,2.2704993001789067,0.4496631205673759,0.8412017167381974
8,3959.397915741354,1.971997370618455,0.51322695035461,0.8421052631578947
9,4380.561292214448,1.7618995405427107,0.545700354609929,0.8526315789473684
10,4735.40384805269,1.6587723052586225,0.5489804964539007,0.8438818565400844
11,5133.670298596855,1.5376727915148363,0.5761968085106383,0.8506151142355008
12,5614.896612272581,1.4339825517235072,0.6017641843971632,0.8687782805429864
13,6097.888492986617,1.3972520731188727,0.6030141843971631,0.8745148771021992
14,6558.691558585949,1.3394847605752607,0.6213209219858156,0.8828828828828829
15,7120.868553447687,1.2779004617109366,0.6364095744680851,0.8928571428571429
16,7519.462676567086,1.2947964413622592,0.6220833333333333,0.905393457117595
17,7945.653943915256,1.2322211961205125,0.6472960992907801,0.9211155378486056
18,8607.84561149176,1.1950392245908155,0.6589804964539007,0.9290322580645162
19,9232.72686220242,1.1665038974234399,0.6631117021276596,0.9358392741412832
20,9656.619619547197,1.1506395285856639,0.6673138297872341,0.935672514619883
21,10167.061739365314,1.1656822065596886,0.6631028368794326,0.9413020277481323
22,10560.861285264602,1.110304619741778,0.6739804964539007,0.9430102289332684
23,11091.591020622107,1.1079058128045807,0.6778723404255319,0.9471799462846912
24,11598.763737398302,1.0658799286429763,0.6897960992907801,0.9556200746578183
25,12164.427987366837,1.0665330089406764,0.6877748226950354,0.9534706331045004
26,12840.082484335533,1.062300199278703,0.6796010638297872,0.9578462628409493
27,13293.28251652497,1.0083795495743446,0.7034663120567376,0.9620587264929066
28,13856.939829044197,0.9920002342454085,0.7061968085106383,0.9655172413793104
29,14478.80894427115,0.9808861670595534,0.7096897163120567,0.9638968481375358
30,15056.018833569195,0.9698368833081942,0.7126152482269503,0.9633395772009633
31,15551.372060390857,0.9581750597175976,0.7146187943262411,0.9651016821491338
32,16142.721283591565,0.9407288795160064,0.7202570921985816,0.969008753252898
33,16865.466455764876,0.9159193848549051,0.7271897163120568,0.9701559020044543
34,17439.451296035033,0.8936418797107453,0.7341312056737589,0.9695953029985321
35,17805.894536700802,0.8913627779737432,0.7344060283687943,0.9676145339652449
36,18179.296415049914,0.888062641197908,0.7342287234042553,0.9680672268907563
37,18945.748411760895,0.8776914099091334,0.7361081560283688,0.9702338766832034
38,19414.507135702093,0.8587938452443332,0.74177304964539,0.9702670922224089
39,20039.55767413475,0.8455748460647907,0.7456471631205673,0.9692528277839733
40,20467.07018573682,0.8393991377336759,0.74822695035461,0.9677907152578255
41,21064.817634964373,0.8310719629720593,0.7493794326241134,0.9676212404662541
42,21441.980044796703,0.8441914281439274,0.7440159574468085,0.9639344262295082
43,21969.26282716265,0.8282447475744478,0.7496187943262411,0.9649054142204827
44,22469.730818734253,0.8220452170676373,0.750531914893617,0.9647439890370001
45,23161.16687884261,0.8018865603250814,0.7565957446808511,0.9647451167222487
46,23631.55106468597,0.793344867550735,0.7585904255319149,0.963241151701377
47,24105.039908383093,0.7784971409655632,0.7637145390070922,0.9662110442864954
48,24459.66924621386,0.7823816289293005,0.7624911347517731,0.968270645093507
49,24787.187498571868,0.773816293097557,0.764450354609929,0.9682427664079041
50,25272.000722040837,0.7788451665343967,0.7599202127659574,0.9671179883945842
