round,time,loss,acc,jfi
1,325.62146978382106,2.2465905813852944,0.19621666666666668,0.4
2,663.255554453691,2.132947212727865,0.3856,0.5925925925925926
3,1010.6867506411622,1.8330951581319173,0.525,0.72
4,1357.784649825987,1.3602161303838094,0.6001333333333333,0.7619047619047619
5,1708.0101305764974,1.0853810762405396,0.6525833333333333,0.8064516129032258
6,2044.2112405773107,0.9586109828631083,0.6553333333333333,0.8044692737430168
7,2409.693568942548,0.889714444510142,0.68325,0.8099173553719008
8,2736.1637230492815,0.8478519935290019,0.69685,0.8258064516129032
9,3085.5286433621854,0.8113489672025045,0.70855,0.8202531645569621
10,3436.3569101409175,0.7929506411552429,0.6976,0.8080808080808081
11,3772.5081396543937,0.7645103896141052,0.72685,0.8402777777777778
12,4113.502305716189,0.7528564129829407,0.72245,0.8252148997134671
13,4461.496739882807,0.73082418162028,0.7319333333333333,0.8253968253968254
14,4820.976652843844,0.713463624382019,0.7438166666666667,0.843010752688172
15,5160.7396895785505,0.7001207727750143,0.7452833333333333,0.8372093023255814
16,5516.510381974601,0.6936675694465637,0.7449,0.8372853638593623
17,5844.760456604926,0.6812750638961792,0.7530333333333333,0.8437956204379562
18,6194.091161108533,0.6730856751124065,0.75705,0.8415584415584415
19,6544.44848744335,0.6635736507733663,0.7575666666666667,0.840512223515716
20,6897.727008615708,0.6572359932263693,0.7564333333333333,0.8470089994706194
21,7252.98600527944,0.6486493963559469,0.75875,0.8432122370936902
22,7588.916847536458,0.6481080492337544,0.7646833333333334,0.8487505480052608
23,7951.213718540377,0.636927357896169,0.7679166666666667,0.8511665325824618
24,8262.87374395528,0.6306257875124613,0.7707333333333334,0.8467475192943771
25,8621.316499584816,0.6288838589032492,0.7729,0.8463100880162492
26,8958.085989754034,0.6219854233741761,0.7719833333333334,0.8447360199937519
27,9311.458217230904,0.620672317536672,0.76595,0.8464441219158201
28,9658.619347762353,0.6140043690363566,0.7762833333333333,0.8507867607162235
29,10005.013718607086,0.612568828868866,0.7787666666666667,0.8477822580645161
30,10353.701518686,0.6019445760409037,0.7821166666666667,0.8504606661941885
31,10690.306253125398,0.6000492942492167,0.78245,0.8508189464364763
32,11025.619813499283,0.5937686273574829,0.7834333333333333,0.8482087388693311
33,11372.321580310861,0.6013439679145813,0.7800166666666667,0.8482960077896787
34,11744.128126054691,0.5880350840568542,0.7876666666666666,0.8506254598969831
35,12079.253230499708,0.5855945691744486,0.7859833333333334,0.851581508515815
36,12432.409702779652,0.5823631440162659,0.7875166666666666,0.8538955690989952
37,12770.946997102736,0.5788977059046427,0.7837666666666666,0.8505747126436781
38,13120.458340459798,0.5816290592511495,0.7887833333333333,0.8507880394756223
39,13462.633906390223,0.5696719733874003,0.7938,0.8510281158203945
40,13805.510315606218,0.570931576013565,0.7935833333333333,0.8526512123634425
41,14184.113192986679,0.5653354296684265,0.7901333333333334,0.8544923116024908
42,14492.847899608061,0.570098614470164,0.7912166666666667,0.8538238141335914
43,14830.774099748294,0.5573716694355011,0.7943833333333333,0.8515831894070236
44,15187.060644028743,0.5540688185532888,0.7997833333333333,0.8505216913783635
45,15528.217462533581,0.5551002648353577,0.7985,0.8513769182257725
46,15902.25669910852,0.5473632734139761,0.802,0.8568536140919214
47,16227.138180378532,0.5471155671437581,0.8011666666666667,0.8531428019696823
48,16578.742510780998,0.5421918581644694,0.8022333333333334,0.8523862375138734
49,16902.95507114407,0.5425266283194224,0.8018333333333333,0.8536888888888889
50,17262.36973662933,0.5376310666402181,0.80365,0.8512087163772557
