round,time,loss,acc,jfi,auc,roc
1,376.7493917169467,3.845437468603148,0.026906028368794327,0.4,0.6656069173428024,0.5315215122258347
2,753.4987834338934,3.837478194744029,0.04256205673758865,0.4,0.7638791227419315,0.5664335328475488
3,1130.24817515084,3.8257816561570404,0.06245567375886525,0.4,0.8167922213469396,0.6090116945537222
4,1506.9975668677869,3.80685776926947,0.0713918439716312,0.4,0.8489780141442467,0.6588874438882821
5,1883.7469585847336,3.7738181273142497,0.09104609929078014,0.4,0.8682773777976924,0.707003327862091
6,2260.49635030168,3.7100244867040755,0.1389450354609929,0.4,0.8818093266587009,0.7546859260314563
7,2637.245742018627,3.5735786868832635,0.19629432624113474,0.4,0.8935876925621852,0.8084045237497007
8,3013.9951337355737,3.2429140082826007,0.2715159574468085,0.4,0.9104169891962818,0.8763803333272169
9,3390.7445254525205,2.5747776083574228,0.40631205673758863,0.4,0.9321315879072876,0.9279574581856477
10,3767.4939171694673,2.0101331687142663,0.4881737588652482,0.4,0.9501525892306507,0.9494721157522792
11,4144.243308886414,1.709364229195507,0.5445567375886525,0.4,0.9605411472386035,0.9611726440809572
12,4520.99270060336,1.5552595932263855,0.5706471631205674,0.4,0.9659643818175685,0.9669561639795166
13,4897.742092320307,1.4549745522154138,0.590168439716312,0.4,0.9693300571262464,0.9704448310347382
14,5274.491484037254,1.376230638855738,0.6089982269503547,0.4,0.9717006701934937,0.9732845647140567
15,5651.240875754201,1.3222622539303828,0.6231471631205674,0.4,0.9736144358200998,0.9751333786599219
16,6027.9902674711475,1.2804778697304693,0.6311347517730497,0.4,0.9750848059361831,0.9766075938894848
17,6404.739659188094,1.242181718264911,0.6434485815602837,0.4,0.9763458791451459,0.9779171723939848
18,6781.489050905041,1.212803445302003,0.6495478723404255,0.4,0.9773771825855688,0.9789167592086295
19,7158.238442621988,1.185248816571337,0.6593173758865248,0.4,0.9783874466800287,0.9797172331025172
20,7534.987834338935,1.1570183846629258,0.6647783687943263,0.4,0.9792386343342068,0.9806518043184052
21,7911.737226055881,1.1305065333251412,0.6706914893617021,0.4,0.9801864845516627,0.981477017142111
22,8288.486617772827,1.1096580919982695,0.6770833333333334,0.4,0.9808611319894132,0.9821628774128962
23,8665.236009489774,1.0887438451482894,0.681072695035461,0.4,0.9814656887189717,0.9827929353233602
24,9041.98540120672,1.0638881434785559,0.6877304964539007,0.4,0.9822727626490391,0.9836092012650197
25,9418.734792923668,1.0481495214354062,0.6922163120567376,0.4,0.9828766301537285,0.9840654561206775
26,9795.484184640614,1.0256830220526838,0.6980939716312057,0.4,0.9834444792951486,0.9847452008788228
27,10172.233576357561,1.0093358675300652,0.7013563829787234,0.4,0.9839808228379713,0.9851462047902755
28,10548.982968074508,0.9898500826003703,0.7068439716312057,0.4,0.9845558862758893,0.985787432421447
29,10925.732359791455,0.9776179193943105,0.7116932624113476,0.4,0.9849577707835466,0.9861126516649745
30,11302.481751508401,0.9596217190289328,0.7162854609929078,0.4,0.9854279770049595,0.9866094004469255
31,11679.231143225348,0.9454325043563302,0.7209397163120568,0.4,0.9858522774613911,0.9869882994877608
32,12055.980534942295,0.9318562840739041,0.7234219858156028,0.4,0.9862483241950613,0.9873993845249137
33,12432.729926659242,0.9195282703088531,0.7265602836879432,0.4,0.9866353649125682,0.9877281892298236
34,12809.479318376189,0.9081497091266281,0.7287056737588653,0.4,0.986881009257118,0.9879951757778758
35,13186.228710093135,0.8944255629329817,0.7330141843971631,0.4,0.9872182484389456,0.9883426572592318
36,13562.978101810082,0.8824211876781274,0.7366046099290781,0.4,0.987558419657082,0.988655365807328
37,13939.727493527029,0.8758969542997104,0.7371631205673759,0.4,0.9878287506263491,0.9888829891548667
38,14316.476885243976,0.860941883283304,0.7424468085106383,0.4,0.9881367196734634,0.9892080844193811
39,14693.226276960922,0.8464203070241508,0.7460372340425532,0.4,0.9884309364239644,0.9895374503209177
40,15069.97566867787,0.8389494915718728,0.7479343971631206,0.4,0.9886664877556791,0.9897298197380733
41,15446.725060394816,0.8349161266435122,0.7488386524822696,0.4,0.9888316229587445,0.9898818582249166
42,15823.474452111763,0.8203711819479651,0.7530939716312057,0.4,0.9891533082874011,0.9901972852671765
43,16200.22384382871,0.8099345212456183,0.7546808510638298,0.4,0.9893981421121776,0.9904713923413264
44,16576.973235545654,0.8048143495566457,0.7564007092198581,0.4,0.9895944093929874,0.990581284684122
45,16953.7226272626,0.7966046838050193,0.7578723404255319,0.4,0.98978512168035,0.9908049173142358
46,17330.472018979544,0.7877154436009995,0.7596897163120567,0.4,0.989945775797551,0.9909771600986809
47,17707.22141069649,0.7768811713719199,0.7631914893617021,0.4,0.9901940569511897,0.9912274093996166
48,18083.970802413434,0.7708690855012718,0.7651418439716312,0.4,0.9903522612807073,0.9913743198175543
49,18460.72019413038,0.7629852843284607,0.7667464539007092,0.4,0.9905394032981293,0.9915442439597808
50,18837.469585847324,0.753341394164038,0.7690070921985815,0.4,0.9906980022677048,0.9917319169088343
