round,time,loss,acc,jfi,auc,roc
1,399.5226057224443,3.9381717495884456,0.034432624113475176,0.4,0.5703980541824057,0.5100272938291599
2,799.0452114448887,4.1678123621568615,0.02700354609929078,0.4,0.6242386878950817,0.5194143951766066
3,1198.567817167333,4.233675836738965,0.06434397163120567,0.4,0.6614506667003932,0.5272611902812222
4,1598.0904228897773,4.193957453653322,0.07654255319148937,0.4,0.6804764124572797,0.5409403096915096
5,1997.6130286122216,4.143910589556322,0.0825354609929078,0.4,0.6915307377187403,0.5591416429163167
6,2397.135634334666,4.113658985922522,0.08661347517730496,0.4,0.6982189979699867,0.5753089318187441
7,2796.6582400571106,4.088048156981772,0.08984929078014184,0.4,0.7030904583349394,0.5888962387858574
8,3196.180845779555,4.04879256038801,0.0999290780141844,0.4,0.7078285457780863,0.5997607143439265
9,3595.7034515019996,4.026826132375298,0.10816489361702128,0.4,0.7113471430854277,0.6094173027928195
10,3995.226057224444,4.020791211770781,0.11803191489361702,0.4,0.7143863005415511,0.617251764121694
11,4394.7486629468885,4.027791754539977,0.12479609929078014,0.4,0.7164537488195728,0.623416942433669
12,4794.271268669333,4.014941836147444,0.1412322695035461,0.4,0.7192215144879355,0.6300101791905042
13,5193.7938743917775,4.002719234710044,0.1515514184397163,0.4,0.7213670978839037,0.6355861121900513
14,5593.316480114222,3.9912203290276493,0.16095744680851065,0.4,0.7238299848150503,0.6409749265791106
15,5992.8390858366665,3.9946384065371032,0.1686081560283688,0.4,0.7257764405626862,0.6454957034735415
16,6392.361691559111,3.987110786573261,0.17582446808510638,0.4,0.7279593016047382,0.6498579135034844
17,6791.8842972815555,4.010063645518418,0.18363475177304964,0.4,0.7292757922914095,0.6528777004204227
18,7191.406903004,4.034681658102265,0.19127659574468084,0.4,0.7310846992962408,0.655616415648653
19,7590.9295087264445,4.013700879617786,0.1947872340425532,0.4,0.732665940824468,0.6590273313255308
20,7990.452114448889,4.042709767023722,0.20041666666666666,0.4,0.7335420335225229,0.6609724346529648
21,8389.974720171333,4.0312228559940415,0.20757978723404255,0.4,0.7352785784606587,0.6638149384182351
22,8789.497325893777,4.042662147156736,0.21295212765957447,0.4,0.7365520508515134,0.6658013879483403
23,9189.019931616222,4.044154600116378,0.21759751773049646,0.4,0.7382631588710298,0.6680200877635314
24,9588.542537338666,4.0689811126222,0.21865248226950354,0.4,0.7388105494044865,0.6694254733779098
25,9988.06514306111,4.05559308187336,0.22531914893617022,0.4,0.740211477404859,0.6715167113867254
26,10387.587748783555,4.075773690541586,0.22801418439716312,0.4,0.7409661789575623,0.6727147306364172
27,10787.110354506,4.054585452451773,0.23540780141843973,0.4,0.7425444079475664,0.6745832633773532
28,11186.632960228444,4.0671855621473165,0.2372872340425532,0.4,0.7428504008633982,0.6757186970755547
29,11586.155565950889,4.072849438714643,0.24161347517730497,0.4,0.7439517987460172,0.6768798674386719
30,11985.678171673333,4.096071972001529,0.24372340425531916,0.4,0.744561741154024,0.6777187874280296
31,12385.200777395778,4.089787293292106,0.249822695035461,0.4,0.7455429285994192,0.6788509591743086
32,12784.723383118222,4.074077609853542,0.2559929078014184,0.4,0.7471451199378147,0.6805400089474288
33,13184.245988840667,4.09905283014825,0.25430851063829785,0.4,0.7466122513876039,0.6809919455978768
34,13583.768594563111,4.085792821654191,0.26149822695035463,0.4,0.7486683567652123,0.6822729616711964
35,13983.291200285556,4.087326127451362,0.26416666666666666,0.4,0.7490450317269889,0.6830970058054665
36,14382.813806008,4.102885562274473,0.2648758865248227,0.4,0.7498101350504932,0.6837775483539424
37,14782.336411730445,4.116710918372404,0.2657003546099291,0.4,0.7502240674224611,0.6842275887257786
38,15181.859017452889,4.1241600392388955,0.2689184397163121,0.4,0.7513397389569842,0.6851914401857836
39,15581.381623175334,4.1190634189091675,0.2742996453900709,0.4,0.7526342828142666,0.6860478745051398
40,15980.904228897778,4.130912514679821,0.27595744680851064,0.4,0.752446213639634,0.6866562862935623
41,16380.426834620223,4.153786373544246,0.2766312056737589,0.4,0.753686215221567,0.6868710719115011
42,16779.949440342665,4.147493688028755,0.2809042553191489,0.4,0.7546244637086931,0.6878926124460581
43,17179.472046065108,4.156631224476699,0.2806382978723404,0.4,0.7543165356553216,0.6884435015490606
44,17578.99465178755,4.151412991327597,0.28281028368794325,0.4,0.7545538308873599,0.6888422816932628
45,17978.517257509993,4.1634851969725695,0.28504432624113474,0.4,0.7549661045585364,0.6892153032323917
46,18378.039863232436,4.1593601677265575,0.2868971631205674,0.4,0.7553990841251029,0.6898152309117987
47,18777.56246895488,4.159374574160745,0.29092198581560286,0.4,0.7565001802761077,0.6904711977169391
48,19177.08507467732,4.140618678965467,0.2925,0.4,0.7569157217628997,0.6914017386089899
49,19576.607680399764,4.158739359700088,0.2918439716312057,0.4,0.7572690047152841,0.6916148889809106
50,19976.130286122207,4.1657914620257435,0.293572695035461,0.4,0.7577655532910629,0.6921082291118228
