round,time,loss,acc,jfi,auc,roc
1,556.6510056052305,3.839118000057572,0.0425,0.4,0.7310235178011615,0.5672800196478149
2,1089.2133029489928,3.8262392878025135,0.05046985815602837,0.8,0.8108442016538827,0.6319979374663763
3,1627.823488097249,3.8053583329112817,0.07886524822695036,0.8372093023255814,0.8547744172143209,0.7008775531890974
4,2136.740452480851,3.7662846348809857,0.13617021276595745,0.9014084507042254,0.8802770374010691,0.7601680905036454
5,2687.8805828710733,3.68493719141534,0.21836879432624112,0.9174311926605505,0.8937810486046868,0.8152257761115802
6,3156.884473692946,3.4880506344382645,0.30222517730496457,0.9536423841059603,0.9057994976760841,0.8700654637390361
7,3698.51723938317,2.9910732406589156,0.3923404255319149,0.9468599033816425,0.9201084445102912,0.9122526061878643
8,4136.066314429834,2.2853761424747763,0.46562056737588653,0.9481481481481482,0.9399079417045687,0.9384840352124694
9,4625.212574838491,1.8649683526898106,0.5233776595744681,0.9501466275659824,0.9534650397651351,0.9541343020950881
10,5117.966775903089,1.6464535170413077,0.559813829787234,0.963855421686747,0.9618535181143361,0.9628185277349278
11,5565.266560873687,1.5088013498833839,0.5864627659574468,0.9718875502008032,0.9667642530546563,0.967992607237588
12,6006.008392855594,1.426974548448062,0.5994237588652482,0.972972972972973,0.9698765764322516,0.9710486810115635
13,6481.716798472242,1.358308841285976,0.614991134751773,0.9712643678160919,0.972271322447708,0.973519626243711
14,6946.0378716361965,1.304349129960892,0.629645390070922,0.978776529338327,0.9740549876255911,0.9756164829880112
15,7398.756221762754,1.2645321306945585,0.6388120567375887,0.9761388286334056,0.9754128270666306,0.9768449881362722
16,7893.641620746762,1.2332474796146367,0.6467021276595745,0.9780324737344794,0.9764758024896573,0.977975700241505
17,8350.49677650092,1.2012760939158447,0.6542375886524823,0.9771766694843618,0.9775874951819303,0.9790572821689185
18,8855.338715740225,1.1726277507619656,0.6614982269503547,0.9795918367346939,0.9785520045177433,0.9800366527697817
19,9346.165081279818,1.1450722835080844,0.6686170212765957,0.981645139360979,0.9793856505036488,0.9808886372575111
20,9820.121288636376,1.133835256522429,0.6681914893617021,0.9858287122612446,0.9800234416756604,0.9813264090726711
21,10381.224632423764,1.106131882735178,0.6779078014184398,0.9860257126886529,0.9807533943300957,0.9821726947296331
22,10851.429665707969,1.0840102671224174,0.6834929078014185,0.9877551020408163,0.981493623766574,0.9828741517737056
23,11374.21186243284,1.0649496033174772,0.690540780141844,0.9855612482533768,0.9820814815483992,0.9834335433746894
24,11892.322331286461,1.0496421961412363,0.6908421985815603,0.9863013698630136,0.9826440554656184,0.9839700514024821
25,12354.32422090734,1.027259132709909,0.6992553191489361,0.9850275807722616,0.9832600417003933,0.9846541179264243
26,12871.723598370798,1.0106468671433468,0.7015514184397164,0.987582176771366,0.9838051507975512,0.9851823904746829
27,13333.192650992823,0.9914434011269968,0.7086436170212767,0.9884745762711864,0.9842718587791655,0.9856551728718279
28,13811.418005466137,0.9752728695565082,0.712845744680851,0.9892744479495268,0.9848359998538518,0.986149896721601
29,14337.362040547487,0.9609866822357719,0.7166843971631206,0.9885395239494563,0.9852467582822617,0.9865307890884185
30,14852.268200249497,0.9463148599651688,0.7197695035460993,0.9895547003848268,0.9856328748538518,0.9869325680299481
31,15360.93904319048,0.9313703174793974,0.7235992907801418,0.9909770559422532,0.9861040709075318,0.9873349456935203
32,15840.02130335436,0.9196100387167423,0.7279255319148936,0.9905683192261185,0.9864106802150787,0.9876156559603692
33,16477.85616577985,0.9102631260148177,0.7282978723404255,0.9906754605412782,0.986762831563496,0.9879177758230426
34,16946.639595991026,0.8967979491010626,0.7323581560283688,0.9912111468381565,0.9871209659507015,0.9882584994960847
35,17429.102094358535,0.8869716497854138,0.7339539007092198,0.9921036647094553,0.9874259037092714,0.9885656181812351
36,18028.152732132025,0.8732327814981447,0.7381205673758865,0.991583779648049,0.9877127422686041,0.9888438834408824
37,18472.594171632358,0.8591170879796887,0.7430407801418439,0.9916696848967765,0.9880399730750206,0.9892107109396697
38,18973.17397070201,0.8514185558143237,0.7440514184397163,0.9926104141605087,0.988249167919365,0.9893884814442127
39,19473.59708532139,0.8423928455934457,0.7466666666666667,0.9924959216965742,0.9884951958625628,0.9896065479147462
40,19925.23248154857,0.8315503352077295,0.7500265957446809,0.9919404835709857,0.988795855496454,0.989907722936014
41,20424.312628927146,0.8242900971148877,0.7520212765957447,0.9929119905493208,0.9889952159780039,0.9900932482168359
42,20886.323409346347,0.8136276870754594,0.7538829787234043,0.9932432432432432,0.9891996963813084,0.9903536416012912
43,21352.947338534217,0.8038610096857057,0.7569326241134752,0.9930182599355531,0.9894598306689406,0.9905558778827092
44,21854.84942928422,0.7962765531506099,0.7588475177304964,0.9924388055875946,0.9896564939950794,0.9907240297689048
45,22348.443407530387,0.7896212227970151,0.7607269503546099,0.9926470588235294,0.9898349748898266,0.9909028860382662
46,22841.831708622612,0.7841939939167483,0.7617109929078014,0.9922626025791325,0.9899682203736896,0.9910062616889446
47,23232.959822486966,0.7753638856123525,0.7640248226950355,0.9911385305664611,0.9901891334059255,0.99124760179129
48,23730.627283272104,0.7670384409072551,0.7665159574468086,0.9920344456404736,0.9903380398647086,0.991404675465077
49,24158.102582998803,0.7590014177518534,0.768563829787234,0.9930720711405232,0.9905322611923761,0.9915791515059781
50,24658.312357289447,0.7508436165126503,0.7715780141843972,0.9932459276916965,0.9907196066929411,0.9917618676966949
