round,time,loss,acc,jfi,auc,roc
1,243.30423611686228,2.2983856504821776,0.12504,0.4,0.607925732,0.5421809905777777
2,502.8102494837035,2.2938595488739013,0.14126,0.6095238095238096,0.6594623515555555,0.5687484628666667
3,761.1163193548632,2.288205100479126,0.18246,0.7384615384615385,0.6784067637777778,0.5890441850222222
4,1058.6881974036473,2.2817196878051758,0.18018,0.8126984126984127,0.6902005451111111,0.619190655222222
5,1346.0955915144232,2.273602784500122,0.17736,0.8,0.6962253904444445,0.6381330644222222
6,1603.980482574323,2.262661237564087,0.18232,0.8347826086956521,0.7004118651111112,0.6331022385111111
7,1848.355403564138,2.2486711322021486,0.19874,0.8711111111111111,0.7020411866666667,0.642540591711111
8,2119.2274648837106,2.2290496187591553,0.207,0.8865800865800866,0.7081951268888889,0.6642571550444445
9,2369.9490465717818,2.2041587219238283,0.24322,0.9,0.7083753955555556,0.6861337021333334
10,2652.716776279248,2.1781886739349363,0.22432,0.9142857142857143,0.7073611202222223,0.6748159378222222
11,2911.9599640540646,2.1464111701202393,0.25626,0.9307692307692308,0.7081830062222222,0.7036934878
12,3197.5229869398318,2.119216153564453,0.23414,0.9540372670807453,0.7153124644444444,0.6908499569777777
13,3459.2490609306715,2.0876019923400877,0.26214,0.9571681415929204,0.7220072844444445,0.7181182621111111
14,3715.8143834415278,2.054232951965332,0.26886,0.9546423135464231,0.7259441268888889,0.7253342403333334
15,4003.5516421042735,2.0335622843170165,0.26752,0.9536423841059603,0.7317959126666667,0.7280670981111111
16,4278.166554037885,2.0783884367370606,0.23562,0.9492468134414832,0.7293949433333333,0.7053647418444444
17,4530.064657056257,2.008566838912964,0.28844,0.9573498964803313,0.7385943597777778,0.7403416813111111
18,4816.578174966851,2.034781369934082,0.26356,0.9608897126969416,0.7360926375555555,0.7243976187555556
19,5102.000054113291,1.979892423248291,0.29624,0.9602660016625104,0.7450265724444444,0.7477280993111112
20,5393.106659302317,1.970547185821533,0.29654,0.9580838323353293,0.7497175344444444,0.7533723161777778
21,5647.8497029406,1.9590667848205567,0.30374,0.9554502369668246,0.7517285971111111,0.7547923636888889
22,5920.143375578565,1.9741236557006836,0.29004,0.9554595928439235,0.7541402808888888,0.7483199311333333
23,6194.624016382757,1.9678344919586181,0.29582,0.9569248162803844,0.7560702437777778,0.7519536154444445
24,6451.171470940208,1.9381234925842286,0.316,0.9655316919853326,0.7597006653333334,0.7620709268
25,6727.88750216296,1.9207116005706788,0.32376,0.968054211035818,0.7643334902222222,0.768563578511111
26,7006.267797750543,1.9825527168273926,0.30056,0.9696100403406545,0.7562852857777778,0.7444831429333333
27,7259.348751193535,1.911066247024536,0.32294,0.9748432929377351,0.768746267111111,0.7713833294666667
28,7511.766964241843,1.9053791580200194,0.33488,0.9716498838109993,0.7726130453333333,0.7754865765777778
29,7783.220588839269,1.8916605752563476,0.32988,0.9722543352601156,0.7755314157777778,0.7769022605777778
30,8066.387644908917,1.8798927253723146,0.34212,0.9746192893401016,0.7771369797777778,0.7803798191333334
31,8364.856565143535,1.8726293727111816,0.33972,0.9778060413354531,0.7808192264444443,0.7840459025111111
32,8635.605354634281,1.8823729472351074,0.33292,0.9781492537313433,0.7792335857777777,0.7775280654666665
33,8900.791053770825,1.8932546515655517,0.33068,0.9797019960640989,0.7833757337777778,0.7759679230666666
34,9184.62960106391,1.886720110321045,0.33924,0.9786243386243386,0.7800992844444445,0.7754155293777778
35,9459.884205275664,1.8693985670471192,0.33028,0.9785322016974538,0.7866500006666667,0.7813736035111111
36,9744.081962151227,1.8522759590148925,0.34452,0.9811213626685593,0.7884461137777778,0.7867148603333334
37,10057.169833466252,1.8163245389175415,0.36298,0.980922525750112,0.7954035968888888,0.799318921888889
38,10310.66160867476,1.808147045288086,0.36376,0.9821041445270988,0.7969917975555556,0.8006745636444444
39,10624.561920089342,1.8119770935821533,0.35502,0.9818842041557394,0.799050352,0.7979524937555555
40,10870.483355008813,1.797638226928711,0.36528,0.9815950920245399,0.8012001555555555,0.8034984046
41,11094.425680746943,1.7885731356811523,0.37264,0.9817849972622741,0.8039092179999999,0.8070617615111112
42,11379.220885941519,1.8024330367660522,0.36296,0.9835859905906953,0.8015055553333333,0.8008213050444444
43,11644.747319791608,1.7981156979751587,0.36226,0.9840013304506902,0.8061245346666667,0.800920975
44,11882.730699197979,1.7782732761383058,0.37084,0.9858688733290898,0.8095327382222223,0.8077349647111112
45,12159.78284416758,1.8109151584243774,0.35648,0.9870525514089871,0.807004354,0.7990916700222223
46,12462.680964574985,1.7446355209732056,0.38592,0.9854751855625091,0.8143183637777778,0.8181239815111111
47,12706.74736972382,1.7533618481063842,0.37846,0.9858856345885635,0.8149080173333333,0.8136942103111111
48,12984.721289176021,1.7380377756500245,0.38734,0.9846153846153847,0.8179278526666668,0.8196545790666667
49,13268.704527547454,1.764961189918518,0.37384,0.9857839363613036,0.81670189,0.8120320292444445
50,13511.264116759992,1.7489675708007812,0.38162,0.987045033929673,0.8161199066666667,0.8139111451333333
