round,time,loss,acc,jfi,auc,roc
1,183.0688419868021,3.0851951942443847,0.10654,0.4,0.5482959677777778,0.5051249579555556
2,404.51180027122064,2.8451674617767333,0.10002,0.5333333333333333,0.5793865835555556,0.5283721414666667
3,537.2093875492819,3.067749187469482,0.11378,0.72,0.5656261039999999,0.5196128282000001
4,785.8183843246576,3.818931869506836,0.1,0.8,0.553422788,0.5281512525777778
5,941.547377634293,3.455693693161011,0.13628,0.8695652173913043,0.5703133024444444,0.5204434906444445
6,1089.697731970624,3.751327450027466,0.10418,0.8470588235294118,0.5887349682222223,0.5334436613777778
7,1325.3818013962223,3.0233767446899416,0.13628,0.8521739130434782,0.6316573024444445,0.5452693534888888
8,1481.0755113701443,3.7429559984588625,0.12298,0.8982456140350877,0.5794114213333333,0.5300872197111111
9,1660.3241818268314,4.191597842102051,0.1,0.9,0.6003763364444444,0.5418261453777778
10,1905.942154812813,2.5378091505432128,0.13786,0.9411764705882353,0.7090237444444444,0.6004720979333333
11,2134.190295873499,2.979132870025635,0.16248,0.9490196078431372,0.6760076133333335,0.5743508838666667
12,2303.077570954104,3.5662371662902834,0.10032,0.9290322580645162,0.6652891371111112,0.5744585483111112
13,2625.473263058018,2.61835621673584,0.16384,0.9388888888888889,0.6980373448888889,0.6082257333111112
14,2807.9765676847487,2.8695442694091797,0.1644,0.9503030303030303,0.701919206,0.5976031103333334
15,3038.858332069644,3.2602235912323,0.1701,0.9473684210526315,0.6962272697777778,0.5856105909555556
16,3210.8855486121915,4.691905979309082,0.16618,0.9525581395348838,0.6495501871111111,0.5646880982222223
17,3446.316547693777,2.9167545833587645,0.17434,0.951440329218107,0.7218472177777777,0.6174760117111111
18,3694.2582786409744,3.0567936152648927,0.161,0.9391304347826087,0.7060613695555557,0.6045298628222223
19,3899.6986015714238,3.1445418713378905,0.17818,0.9346278317152104,0.7140263591111111,0.5999194447555555
20,4106.86602678556,2.9365649536132814,0.178,0.9411764705882353,0.7398363373333334,0.6098649654222222
21,4370.48895094948,2.349495879135132,0.1968,0.9483870967741935,0.7582913546666668,0.6760578403555555
22,4502.232963170375,2.91621330368042,0.1953,0.9466992665036675,0.743415478,0.6187455820222222
23,4705.452808955906,2.9446359934997557,0.17498,0.9510112359550562,0.7425223562222222,0.6257849566
24,4990.80411457645,2.688491141433716,0.19358,0.96,0.7511558213333334,0.6453488548
25,5224.6232988528345,2.6354509524536134,0.19286,0.9652509652509652,0.7613256124444445,0.6466045488666666
26,5411.87094136815,2.4133376744842527,0.22008,0.9639928698752228,0.770319666888889,0.6782931627555556
27,5561.90586416388,3.5658010398864746,0.11632,0.9576354679802955,0.7127773315555557,0.6152338602888889
28,5761.43049696621,2.7638864851379394,0.2545,0.9531914893617022,0.7591594188888889,0.6448154944444444
29,5905.495198377748,3.5249518524932864,0.1692,0.9556818181818182,0.7408515766666666,0.6136656201333333
30,6158.021457610208,2.337184810409546,0.22436,0.96,0.7748905015555556,0.6976472632
31,6370.50563102845,2.862018117980957,0.20028,0.9574097135740971,0.7646228026666667,0.6564385597777778
32,6598.211106246136,2.981511759338379,0.1628,0.9603751465416178,0.7584208186666667,0.6475429539111112
33,6751.651485786338,2.5590937034606935,0.24698,0.9690767519466074,0.7820454991111111,0.6771226564222221
34,6965.029907279545,2.2716642533874514,0.27362,0.969392033542977,0.798680242,0.7161927596
35,7225.065628067071,2.4098483750915527,0.23152,0.9674234945705824,0.7896835182222222,0.7020220938444445
36,7386.140092137318,2.8251456683349607,0.20856,0.9726078799249531,0.7784567802222223,0.6787732434222222
37,7618.795665007391,2.7784558820343017,0.21016,0.9743772241992883,0.7845034057777779,0.6661165356666665
38,7884.3990055659215,3.078840182647705,0.21214,0.9740303541315346,0.7848691720000001,0.6492104740444444
39,8131.874678046884,3.2170318628692627,0.18536,0.97344,0.7652846097777777,0.6481292318666667
40,8320.96664933836,2.8397922384643555,0.19024,0.9726443768996961,0.7722755933333334,0.6889468836000001
41,8442.808088184895,2.4668710228729247,0.28902,0.9744927536231884,0.8056103331111111,0.6920815881111111
42,8588.060180402961,3.369749264602661,0.2501,0.9712319339298005,0.774201828,0.655487393311111
43,8755.724689148079,2.650689023895264,0.25458,0.9750823994726434,0.7969909104444445,0.674121634
44,8976.90175590813,2.4062428538513183,0.30912,0.9728643216080402,0.8148725246666666,0.7095341058888889
45,9318.317214149285,2.315100217514038,0.3088,0.9700598802395209,0.8081089686666667,0.7251382154888888
46,9451.598105432517,2.4968601735687255,0.25324,0.9700859598853868,0.797189051111111,0.7067390188888889
47,9616.376474247516,2.7485374029541014,0.25024,0.9699231613611417,0.7680132602222223,0.6827504991111111
48,9855.349888339982,2.6704535105133056,0.24538,0.9695949500263019,0.7963232053333333,0.6914996207333333
49,10113.295459981247,3.200766735839844,0.202,0.9701010101010101,0.7791359846666667,0.6717835804222222
50,10374.421490019875,3.082222218170166,0.18456,0.9694619486185168,0.7744188179999999,0.691225371488889
