round,time,loss,acc,jfi,auc,roc
1,267.5834049093837,2.184736156845093,0.4117166666666667,0.4,0.9029159412037038,0.8255864692592593
2,546.9075213451279,1.7635078524271648,0.5939666666666666,0.6857142857142857,0.9184760967592591,0.9124561242746914
3,800.6586148327222,1.1510154339472454,0.6185166666666667,0.72,0.9413396219135803,0.9465704178858025
4,1077.7107888932248,0.9380334514300028,0.6553166666666667,0.7384615384615385,0.9525961336419753,0.9575184633179012
5,1364.0477752550808,0.8640561921437582,0.6899166666666666,0.759493670886076,0.9555791776234568,0.961872974691358
6,1626.696151117664,0.8194458981513977,0.6900166666666666,0.7854545454545454,0.9600347000000001,0.964206893580247
7,1917.763399951029,0.7719048549969991,0.7243,0.8110344827586207,0.9614910552469137,0.968764965925926
8,2155.716648844915,0.7589476221720377,0.72245,0.843956043956044,0.9639604020061728,0.968992046404321
9,2389.7392865792112,0.734600621509552,0.7176833333333333,0.8489082969432314,0.9643510802469135,0.9707218860493827
10,2673.8200147094967,0.707993860467275,0.74085,0.851063829787234,0.9656890422839506,0.9725886621141975
11,2948.074391207291,0.6954177441279094,0.7409,0.8668656716417911,0.9669388819444444,0.9733922716820987
12,3241.8012393169706,0.67612336657842,0.7511,0.8683417085427135,0.9668079729938273,0.975018601404321
13,3477.993881755902,0.6674246407190959,0.7510666666666667,0.8817391304347826,0.9677144966049382,0.9755523660493827
14,3754.6982656522764,0.6511384135246276,0.7669333333333334,0.8808988764044944,0.9691086375000001,0.976763446867284
15,3991.989953628136,0.6419130833307902,0.7668333333333334,0.8925619834710744,0.9693286966049384,0.9774577189969137
16,4250.4378818797395,0.6389902793248494,0.7707,0.8904347826086957,0.9701927660493826,0.9774118315740743
17,4540.37983738324,0.6354821544647217,0.7694666666666666,0.9066666666666666,0.9703972158950618,0.9776130314969137
18,4810.190070160516,0.6186022926966349,0.7737,0.9148235294117647,0.9712962552469137,0.9789184493518519
19,5120.82864374224,0.6072493737856547,0.7799666666666667,0.9177966101694915,0.9717815993827161,0.9796308559722222
20,5387.212932734226,0.599249867661794,0.7848166666666667,0.9151572926596759,0.972157110648148,0.9801982370833334
21,5698.646638735853,0.5947625828107198,0.7841833333333333,0.9308707124010555,0.9724550283950617,0.9803605490586421
22,5941.360446785561,0.5931564805030822,0.7857,0.9405668016194332,0.9729420546296297,0.98047203875
23,6223.294813370808,0.585773420270284,0.7896666666666666,0.9439405204460967,0.9730151520061728,0.980961868132716
24,6521.472466785405,0.5812535471916199,0.7902166666666667,0.943617747440273,0.9738797125000002,0.9813650017283952
25,6782.009102397568,0.5706650984764099,0.7929833333333334,0.9422110552763819,0.9743984135802469,0.9820511651234567
26,7020.240711770602,0.5658610063870748,0.7958666666666666,0.9449039021549214,0.9746098180555556,0.9823495912037037
27,7308.627497227437,0.5601982282320659,0.7988166666666666,0.9524224278715296,0.9749156765432098,0.9826596252314814
28,7547.42166633645,0.5593070978164673,0.7965,0.9570701932858596,0.9751653337962963,0.9825568363425926
29,7804.426808499008,0.5541110951582591,0.7964833333333333,0.9579496915045088,0.9757266507716048,0.9829051525771604
30,8106.200792884834,0.5512472670078278,0.7984833333333333,0.9587217043941412,0.9758797462962964,0.9831725715895062
31,8476.40495169869,0.5461807627995809,0.8001333333333334,0.9601998334721066,0.9760118729938272,0.9832531345679012
32,8712.286379222858,0.5375690278371175,0.8056833333333333,0.9611263199061401,0.9765550447530865,0.9838714530555555
33,8975.803681302623,0.5346510072708129,0.8047166666666666,0.9612357484369254,0.9769198445987655,0.9840402667746913
34,9205.863241612404,0.5303510161876679,0.8090833333333334,0.9636679402570337,0.977290550771605,0.9843789792746913
35,9457.108274355858,0.5274015154043833,0.81055,0.9667872410391318,0.9775319873456789,0.9845414444135803
36,9727.673094039139,0.5256331271012624,0.8096833333333333,0.9659627329192546,0.9778250651234568,0.9845952057098764
37,9971.14852411692,0.5222498488585154,0.8124,0.9683465959328028,0.9779964064814817,0.9848911014506173
38,10250.17072553991,0.5193393645763397,0.8081833333333334,0.9710282992434855,0.9782083223765431,0.9848155705709877
39,10530.426494437525,0.5096312533219656,0.8167,0.9729211087420042,0.9787625854938271,0.9855017135030864
40,10856.01311698979,0.5074889475981395,0.8183666666666667,0.9773479256808348,0.9790542589506173,0.9856827479938272
41,11128.641996986898,0.5031600001017252,0.8191333333333334,0.9804131227217497,0.9792305438271605,0.9858448411882716
42,11431.783997709459,0.5052103067557017,0.8159166666666666,0.9820459290187892,0.9792979594135802,0.9856603205709876
43,11720.769429459806,0.49960816394488017,0.8187,0.9800353356890459,0.9796507682098765,0.9859630705092592
44,12048.849064837204,0.49299650332132977,0.8231,0.980253164556962,0.980066875617284,0.9863923774382717
45,12336.17592817642,0.4919743124802907,0.8211333333333334,0.9792464235341527,0.9801286026234568,0.986391789537037
46,12635.05468682071,0.48680462055206297,0.8258,0.9801968731905037,0.980701776234568,0.9867891185030866
47,12901.722339970243,0.48349091080029805,0.8260666666666666,0.9803254437869823,0.980801899845679,0.9869363252314816
48,13160.87259860862,0.48233362987836204,0.82545,0.9790368271954675,0.9809607810185186,0.9869425541203704
49,13463.196828551061,0.4801682586669922,0.8258333333333333,0.9778381130154421,0.9809259516975308,0.9869889697993828
50,13777.240695506312,0.4790780390262604,0.8266166666666667,0.9776763891152028,0.9809831214506174,0.9871258183950617
